Period,DUID,Delta,Contract
2020-01-05,COOPGWF1,-9.488819076480425,Ex-post DWA
2020-01-12,COOPGWF1,-1.5961782273719436,Ex-post DWA
2020-01-19,COOPGWF1,-0.030753849156020863,Ex-post DWA
2020-01-26,COOPGWF1,-1.2880909785274497,Ex-post DWA
2020-02-02,COOPGWF1,-1.647138597152562,Ex-post DWA
2020-02-09,COOPGWF1,-0.018170300328655742,Ex-post DWA
2020-02-16,COOPGWF1,0.634379445322665,Ex-post DWA
2020-02-23,COOPGWF1,-0.42528504221882457,Ex-post DWA
2020-03-01,COOPGWF1,0.09161968873305426,Ex-post DWA
2020-03-08,COOPGWF1,-0.011936135317490937,Ex-post DWA
2020-03-15,COOPGWF1,-0.49914760554973725,Ex-post DWA
2020-03-22,COOPGWF1,-0.4347367574898584,Ex-post DWA
2020-03-29,COOPGWF1,0.2520313227401658,Ex-post DWA
2020-04-05,COOPGWF1,-2.285465664929937,Ex-post DWA
2020-04-12,COOPGWF1,-1.2076651137658345,Ex-post DWA
2020-04-19,COOPGWF1,0.3998259065230556,Ex-post DWA
2020-04-26,COOPGWF1,1.509717485604149,Ex-post DWA
2020-05-03,COOPGWF1,-1.4429324679472089,Ex-post DWA
2020-05-10,COOPGWF1,-0.07522031739626556,Ex-post DWA
2020-05-17,COOPGWF1,0.2643880500613207,Ex-post DWA
2020-05-24,COOPGWF1,0.6172685671243201,Ex-post DWA
2020-05-31,COOPGWF1,0.2187593538082595,Ex-post DWA
2020-06-07,COOPGWF1,-2.8792512032012993,Ex-post DWA
2020-06-14,COOPGWF1,-3.070198812186206,Ex-post DWA
2020-06-21,COOPGWF1,-0.04029838557904597,Ex-post DWA
2020-06-28,COOPGWF1,-0.29487825925397715,Ex-post DWA
2020-07-05,COOPGWF1,-1.7134801491365472,Ex-post DWA
2020-07-12,COOPGWF1,0.1912330014051733,Ex-post DWA
2020-07-19,COOPGWF1,1.1649686419302583,Ex-post DWA
2020-07-26,COOPGWF1,0.29293121679120304,Ex-post DWA
2020-08-02,COOPGWF1,0.09753791879712992,Ex-post DWA
2020-08-09,COOPGWF1,-0.048377519164795046,Ex-post DWA
2020-08-16,COOPGWF1,-0.21263167886184675,Ex-post DWA
2020-08-23,COOPGWF1,-0.4084995370669624,Ex-post DWA
2020-08-30,COOPGWF1,-0.6961190120689338,Ex-post DWA
2020-09-06,COOPGWF1,-0.977075564920888,Ex-post DWA
2020-09-13,COOPGWF1,-0.21578833069071734,Ex-post DWA
2020-09-20,COOPGWF1,-0.47009803265719796,Ex-post DWA
2020-09-27,COOPGWF1,-1.9857827753003185,Ex-post DWA
2020-10-04,COOPGWF1,-1.0299122551585533,Ex-post DWA
2020-10-11,COOPGWF1,-0.4002983843129897,Ex-post DWA
2020-10-18,COOPGWF1,-0.36600274200195315,Ex-post DWA
2020-10-25,COOPGWF1,-0.3684731359885234,Ex-post DWA
2020-11-01,COOPGWF1,-0.5804304536713332,Ex-post DWA
2020-11-08,COOPGWF1,-0.31868240670384296,Ex-post DWA
2020-11-15,COOPGWF1,1.2121490700361122,Ex-post DWA
2020-11-22,COOPGWF1,1.3288408993632501,Ex-post DWA
2020-11-29,COOPGWF1,-2.2683424074683884,Ex-post DWA
2020-12-06,COOPGWF1,-1.8257920711841393,Ex-post DWA
2020-12-13,COOPGWF1,0.4075197936340942,Ex-post DWA
2020-12-20,COOPGWF1,-2.304426398632941,Ex-post DWA
2020-12-27,COOPGWF1,0.3108160607316677,Ex-post DWA
