Technology,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Wind,Wind,Wind,Wind,Wind,Wind
2022-03-31,,89.93319356826439,124.53005153697289,100.00395845458065,,99.73716776117435,103.24593774673647,91.06471767836285,,103.84414155075605,92.86869070726478,102.34918117818125,123.02750037617952,103.52551441575983,120.85618153850527,,103.83128676390271,109.12658050411977,95.29051482394127,104.7049201355991,,97.78332342718784,101.86955076587232,109.14908216297371,117.12104976570835,105.09719194780496,94.50783962185977,,113.33911886550273,115.2240301694838,81.06390779051124,105.62723106573749,,89.74606519505825,,108.33107322734107,,,114.84646652309235,98.67206288901203
2022-06-30,,192.5087782083111,214.1106556174824,210.16481193539838,216.1273020032872,193.04653827281382,204.109746298867,180.66412167309937,,208.96107120264935,217.52808057730795,201.2871626989728,213.09782844142237,205.71418803941577,232.23995469873998,,221.74519940855805,210.44679205696573,181.72181573167205,204.22857617151317,,191.01563993924248,192.65861562032694,201.57253645112343,201.22196488237628,196.69015241764467,187.81620100347817,,196.41291858697053,208.3491758013718,205.14438507488623,206.3319006192461,205.17666524856855,185.4406022569038,,327.2886975531277,,,339.3003850177231,291.1616756199136
2022-09-30,63.27093187100974,83.20701636869846,132.05793421097545,111.96757154946718,57.92931517352329,86.24708785849909,97.89200512448825,76.39758864196989,,138.79683619835546,79.44108182640102,102.87239019758671,118.83460465998033,118.91523551807221,122.15998185469014,,142.21024851355398,140.4161112965361,75.1998068327479,103.59888520920154,,92.70579725594993,85.53417444851432,93.18295212041772,108.48427829286572,90.56517410076871,79.78253347144434,,98.02284307813854,99.75657514969835,77.70890395752265,136.39086709387072,65.35650777465979,81.12642811765419,,219.39555238787324,,149.95553101091159,219.930813457171,206.0382246560371
2022-12-31,49.00906633551077,52.116995112721256,77.95132422889596,58.53987608348106,47.14659349222853,53.46844701363483,57.82495823147914,45.41000225106932,,66.72371322634957,61.56632212352782,55.48127102841808,67.10279396868656,70.77760909807319,63.61253520664085,,68.99726508506055,80.21863645472114,50.97693443923627,63.2290999312743,39.858029134930206,66.57805048557644,56.11380096192808,58.609984340490854,58.9423726643696,57.058471657200975,49.31466935890875,,55.815323219567745,66.91617186750862,45.80769754426128,82.1755490698563,57.19214373393145,55.447979014415154,,125.8716086752335,,81.2892825168329,128.33299669089234,132.8366140298094
2023-03-31,59.268424453963576,60.02976614319848,78.06400919069995,63.18228088706659,58.67975193771415,61.32715925204525,62.457308531067376,52.20939198974698,64.73090411758702,73.39535848374895,61.30524142478375,66.56533032656971,68.03852649235968,69.20903734633458,73.89143968999205,,73.56224196159346,72.06124016224706,57.64199392216654,59.9993135563131,66.90241189506865,62.80474252303778,58.26303883973783,63.25933170565147,62.3104388354586,62.37937080019751,58.606190964438746,,60.21022216274047,58.588591025840174,57.61240835622305,79.9146110103978,61.5652778326398,60.756647737352004,,96.38321081766853,,94.64776929235538,99.95865722384129,96.11860626310218
2023-06-30,43.500452358148905,41.14647582594111,67.63110234522206,47.294272775846025,35.263398354030386,39.10992892412649,47.522559069099316,33.272473424517386,42.6434544957783,60.477996737504455,43.21258287497005,45.33804189992762,54.668543053494844,52.10300624600783,54.82287969592326,,59.818215268431246,44.523991182112184,34.50604004788227,44.97676779063996,49.00527601123909,46.95064536831094,43.926331654542835,42.72991102833845,46.92426995788918,40.954987121008436,40.211663248120296,23.63348542241688,39.88538588909662,38.00198230578442,52.02814891605799,68.48835935005243,45.715482003352555,38.96148131281645,,109.90001836478541,123.65120593828607,125.4559231183009,127.65734907261007,123.43288253460129
2023-09-30,-0.9867809047509818,-6.463606764333688,41.68533632570625,1.4880434830597973,-4.03209763986493,-7.17183285427627,-2.149644086103623,-11.075655111662188,-5.07928829002646,31.662269739533123,-5.155053531294782,-1.8894028509144536,16.093434147830667,8.227953949296477,7.287993502001811,,6.944231272021678,3.963520262148221,-8.31011760417992,1.0680622351105302,-4.181839108526666,28.094295778660985,23.91699303691958,-4.065125673451549,0.05843311250053386,-6.955601752733606,-6.942388127456807,27.318737848210482,13.002650975576127,12.903471218578344,15.140763300154989,47.60934324255873,1.1651233880337961,-5.630799203420043,,69.90650639583758,75.38500357244905,66.11385891205477,67.15956131776157,63.91430694552211
2023-12-31,18.384139664450522,12.57886995249828,57.37345627694338,17.218444504257224,14.512109540647314,10.990724409509994,15.668841346355066,4.371078922178126,12.29581023422765,51.25478956478836,16.079582551596566,15.486643648323271,33.47895698113465,22.718437019553058,23.27283578059507,,23.822356335624207,22.223266663988674,10.31017515829628,20.344906144251052,17.89047766514669,29.592565621992136,20.551280739342218,16.01982077158798,19.478848968266142,10.579260686298825,12.362052843021823,32.760259477366176,47.83185320994287,46.881958333736776,33.63748871948801,56.62428341583937,26.680481695101232,11.532611689858733,,71.20822385270232,69.4351846036458,66.77737005211208,72.31445420770636,66.24687600135911
2024-03-31,58.7666397305189,58.240130931708876,63.816388756424836,62.32400137757013,60.970675390171515,58.37524001353557,62.584506860733164,51.72578933009292,50.91358813653764,76.08730410059454,64.91385574697496,61.57401253035457,60.4635943377439,62.83313913321546,81.2449851793869,,68.85615284916469,59.765571583426706,54.74755860863226,65.27183725970943,59.28866991078911,56.88041198697798,53.27549055290397,56.30984960427946,64.87121123849872,54.54847882081722,51.792998353143766,59.539427250499,62.823492458894215,62.785648519261365,60.07125333431286,64.84658021611625,59.14941184348436,55.93508768698517,,97.69613009454775,101.22018625078532,106.81901034211452,109.47954993801008,105.93899611181794
2024-06-30,28.226073522291806,24.772854282089472,35.15545614189902,29.8093777699395,25.986922837148516,25.309563955459655,30.48988244900548,14.89640477195644,21.47283495428855,61.44735893704563,29.08552705541688,31.186194701175143,38.30502188056124,37.70841251051263,37.36767805116464,,49.684204125576194,31.298962743360796,21.46898924074381,29.839144125046722,26.427503947855502,37.12397667753181,26.74352659552415,27.404050397547113,31.078648594844875,27.640304686776165,23.72630016091082,26.0448866768984,56.20938045599583,57.57927005517035,46.49372456364619,41.57087822073705,38.00457042069111,21.774222729078918,,99.23396077534294,102.07446237427689,96.1657703111959,106.40282348589068,94.296429314002
2024-09-30,7.8294839084507935,12.74572280189555,27.707964338549534,11.513382961493136,3.4104245126206507,6.10938732478359,15.180770489454783,-2.3306482357914264,0.6207961459942546,7.916572214867743,13.734653191503257,19.69326869294536,30.460893457115798,33.57845257964825,12.484940115538922,7.38225921518496,49.002063838077966,22.69613603409232,1.1487683448361883,11.061133736540935,9.02852771414343,32.67636376967972,7.142120798662135,8.21592016723799,20.171156011376876,14.120935281866556,8.385998377881103,12.725045745927085,52.23796523260955,53.499067182676235,39.86259893308428,46.14124634727706,37.65051428884885,4.589444689215702,,108.79524788279554,104.6629013478297,100.4941890335255,93.53719516327399,105.46381224041667
2024-12-31,33.24765593846611,46.54837894373185,51.685984019051325,36.197420204321745,26.671363167314663,29.43811463005104,42.64296721254773,19.480833198905582,34.51232618060914,34.15498207123278,53.43242084599413,42.69717730786734,48.161706197484435,63.390108320903224,35.19601572947751,30.645000067557277,90.53840884512687,40.787411785438465,37.66679186327695,26.611419216503535,33.368044327921595,63.087426210102194,35.96362947366006,36.95629527545617,47.680901167750875,36.93199279508838,44.748208002439924,47.81365213151831,74.25928280657834,73.73789004147481,51.761899201692216,77.47311780830528,61.37692520208744,44.80245245627793,178.2870235379048,134.24764633684728,129.69938817920956,117.367835395084,122.13366906420329,118.782029968225
