Period,DUID,Delta,Contract
2020-01-31,COOPGWF1,-0.7946621133858542,Ex-post DWA
2020-02-29,COOPGWF1,-1.9018115475704533,Ex-post DWA
2020-03-31,COOPGWF1,0.6020655680858056,Ex-post DWA
2020-04-30,COOPGWF1,0.0128811783274827,Ex-post DWA
2020-05-31,COOPGWF1,0.09959174574998997,Ex-post DWA
2020-06-30,COOPGWF1,-1.4347254511724898,Ex-post DWA
2020-07-31,COOPGWF1,0.9971061652830784,Ex-post DWA
2020-08-31,COOPGWF1,-0.5635958960464613,Ex-post DWA
2020-09-30,COOPGWF1,-0.7386360379537855,Ex-post DWA
2020-10-31,COOPGWF1,-0.28314710763907414,Ex-post DWA
2020-11-30,COOPGWF1,-0.08069112228425013,Ex-post DWA
2020-12-31,COOPGWF1,-0.31204750225478506,Ex-post DWA
2021-01-31,COOPGWF1,0.045568311813482865,Ex-post DWA
2021-02-28,COOPGWF1,0.17466112281636015,Ex-post DWA
2021-03-31,COOPGWF1,0.24972775938431369,Ex-post DWA
2021-04-30,COOPGWF1,-0.7008973664341624,Ex-post DWA
2021-05-31,COOPGWF1,-13.49826920479154,Ex-post DWA
2021-06-30,COOPGWF1,5.3619261349154215,Ex-post DWA
2021-07-31,COOPGWF1,-0.45663615066270324,Ex-post DWA
2021-08-31,COOPGWF1,-0.5242881059587035,Ex-post DWA
2021-09-30,COOPGWF1,-0.7052436826660724,Ex-post DWA
2021-10-31,COOPGWF1,1.4774741258693354,Ex-post DWA
2021-11-30,COOPGWF1,-2.5670278174653873,Ex-post DWA
2021-12-31,COOPGWF1,-18.491003376489402,Ex-post DWA
2022-01-31,COOPGWF1,1.5733745647818438,Ex-post DWA
2022-02-28,COOPGWF1,0.706951638039726,Ex-post DWA
2022-03-31,COOPGWF1,1.3433538813257968,Ex-post DWA
2022-04-30,COOPGWF1,-0.3787771906171997,Ex-post DWA
2022-05-31,COOPGWF1,-1.7450228652238025,Ex-post DWA
2022-06-30,COOPGWF1,42.61116674161042,Ex-post DWA
2022-07-31,COOPGWF1,3.6098608328452997,Ex-post DWA
2022-08-31,COOPGWF1,-2.4650363622784823,Ex-post DWA
2022-09-30,COOPGWF1,-4.233547831490512,Ex-post DWA
2022-10-31,COOPGWF1,-1.8405360208882087,Ex-post DWA
2022-11-30,COOPGWF1,-2.1744256879385375,Ex-post DWA
2022-12-31,COOPGWF1,1.9129656989871222,Ex-post DWA
2023-01-31,COOPGWF1,-0.19306870356193429,Ex-post DWA
2023-02-28,COOPGWF1,2.7158942635264935,Ex-post DWA
2023-03-31,COOPGWF1,-3.5641492779580517,Ex-post DWA
2023-04-30,COOPGWF1,-1.1250706371518078,Ex-post DWA
2023-05-31,COOPGWF1,-14.42959294365204,Ex-post DWA
2023-06-30,COOPGWF1,-0.20611245707188175,Ex-post DWA
