Period,DUID,Delta,Contract
2020-01-31,BOCORWF1,87.19958182860151,Ex-post DWA
2020-02-29,BOCORWF1,10.272528906804219,Ex-post DWA
2020-03-31,BOCORWF1,2.5865046032450962,Ex-post DWA
2020-04-30,BOCORWF1,0.5535854642462539,Ex-post DWA
2020-05-31,BOCORWF1,-0.27271944726782493,Ex-post DWA
2020-06-30,BOCORWF1,-2.8906598028055015,Ex-post DWA
2020-07-31,BOCORWF1,-2.4403134339439205,Ex-post DWA
2020-08-31,BOCORWF1,-2.74436479776967,Ex-post DWA
2020-09-30,BOCORWF1,0.2127988393081921,Ex-post DWA
2020-10-31,BOCORWF1,-1.7351212212415774,Ex-post DWA
2020-11-30,BOCORWF1,23.594296326979922,Ex-post DWA
2020-12-31,BOCORWF1,2.7513115402529635,Ex-post DWA
2021-01-31,BOCORWF1,0.12962598475667164,Ex-post DWA
2021-02-28,BOCORWF1,0.9284978553834904,Ex-post DWA
2021-03-31,BOCORWF1,0.7022959024660622,Ex-post DWA
2021-04-30,BOCORWF1,-2.1089173688347813,Ex-post DWA
2021-05-31,BOCORWF1,15.41092061883468,Ex-post DWA
2021-06-30,BOCORWF1,-17.545596839249626,Ex-post DWA
2021-07-31,BOCORWF1,-4.034722202658088,Ex-post DWA
2021-08-31,BOCORWF1,-0.2734988419129749,Ex-post DWA
2021-09-30,BOCORWF1,-1.4950165994230318,Ex-post DWA
2021-10-31,BOCORWF1,1.435186297041703,Ex-post DWA
2021-11-30,BOCORWF1,2.6905264514813254,Ex-post DWA
2021-12-31,BOCORWF1,4.033628979034631,Ex-post DWA
2022-01-31,BOCORWF1,5.019009727227001,Ex-post DWA
2022-02-28,BOCORWF1,5.945939615061448,Ex-post DWA
2022-03-31,BOCORWF1,-2.343081139444294,Ex-post DWA
2022-04-30,BOCORWF1,,Ex-post DWA
2022-05-31,BOCORWF1,-16.03683426019171,Ex-post DWA
2022-06-30,BOCORWF1,5.432445893588465,Ex-post DWA
