Period,DUID,Delta,Contract
2022-06-30,BNGSF2,-34.87560992990271,ToD blocks
2022-09-30,BNGSF2,-33.67270082411525,ToD blocks
2022-12-31,BNGSF2,-11.832150444248505,ToD blocks
2023-03-31,BNGSF2,-11.325123059081495,ToD blocks
2023-06-30,BNGSF2,-11.233360434689075,ToD blocks
2023-09-30,BNGSF2,-3.8751330746618926,ToD blocks
2023-12-31,BNGSF2,-0.7362143601003959,ToD blocks
2024-03-31,BNGSF2,4.258228186122288,ToD blocks
2024-06-30,BNGSF2,-22.10857765966034,ToD blocks
2024-09-30,BNGSF2,-15.888784521516172,ToD blocks
2024-12-31,BNGSF2,12.384121031764398,ToD blocks
2020-03-31,TBSF1,7.468076513833502,ToD blocks
2020-06-30,TBSF1,-0.4482669560498316,ToD blocks
2020-09-30,TBSF1,11.911208555431532,ToD blocks
2020-12-31,TBSF1,18.38912261120405,ToD blocks
2021-03-31,TBSF1,17.471853499786235,ToD blocks
2021-06-30,TBSF1,-5.654238488365898,ToD blocks
2021-09-30,TBSF1,19.45147489688497,ToD blocks
2021-12-31,TBSF1,13.008754959194961,ToD blocks
2022-03-31,TBSF1,8.458355018684372,ToD blocks
2022-06-30,TBSF1,-23.33580923205929,ToD blocks
2022-09-30,TBSF1,-23.926692737819764,ToD blocks
2022-12-31,TBSF1,16.45935961141344,ToD blocks
2023-03-31,TBSF1,1.1542386431582905,ToD blocks
2023-06-30,TBSF1,-14.5174535760543,ToD blocks
2023-09-30,TBSF1,-4.222385031766169,ToD blocks
2023-12-31,TBSF1,14.33563132718978,ToD blocks
2024-03-31,TBSF1,19.699616735829654,ToD blocks
2024-06-30,TBSF1,-22.453922398160984,ToD blocks
2024-09-30,TBSF1,-14.251446828330124,ToD blocks
2024-12-31,TBSF1,41.13306057340795,ToD blocks
2020-03-31,BNGSF1,-5.0346347242837695,Baseload
2020-06-30,BNGSF1,-8.39636365668592,Baseload
2020-09-30,BNGSF1,-22.085218096101038,Baseload
2020-12-31,BNGSF1,-15.68563438578806,Baseload
2021-03-31,BNGSF1,-30.468966295950853,Baseload
2021-06-30,BNGSF1,-30.114745813040855,Baseload
2021-09-30,BNGSF1,-37.5253013578877,Baseload
2021-12-31,BNGSF1,-26.694570968201724,Baseload
2022-03-31,BNGSF1,-26.12214264814459,Baseload
2022-06-30,BNGSF1,-99.49095301655225,Baseload
2022-09-30,BNGSF1,-94.3127789413833,Baseload
2022-12-31,BNGSF1,-58.420890474255586,Baseload
2023-03-31,BNGSF1,-44.64146514434299,Baseload
2023-06-30,BNGSF1,-54.73952800563518,Baseload
2023-09-30,BNGSF1,-60.35405911466541,Baseload
2023-12-31,BNGSF1,-29.095256797991624,Baseload
2024-03-31,BNGSF1,-27.699896866849404,Baseload
2024-06-30,BNGSF1,-54.03109597060471,Baseload
2024-09-30,BNGSF1,-99.71785222212051,Baseload
2024-12-31,BNGSF1,-21.266688083773072,Baseload
2020-03-31,BNGSF2,-3.6822194280597813,Baseload
2020-06-30,BNGSF2,-9.766805160297583,Baseload
2020-09-30,BNGSF2,-24.422844378897622,Baseload
2020-12-31,BNGSF2,-15.507359578066628,Baseload
2021-03-31,BNGSF2,-30.148654607539044,Baseload
2021-06-30,BNGSF2,-30.898967865220975,Baseload
2021-09-30,BNGSF2,-40.28288670207695,Baseload
2021-12-31,BNGSF2,-27.144627820802114,Baseload
2022-03-31,BNGSF2,-26.242556238233327,Baseload
2022-06-30,BNGSF2,-101.91012004164341,Baseload
2022-09-30,BNGSF2,-103.90840516690406,Baseload
2022-12-31,BNGSF2,-58.97657508477226,Baseload
2023-03-31,BNGSF2,-48.2549884460003,Baseload
2023-06-30,BNGSF2,-54.210298934964825,Baseload
2023-09-30,BNGSF2,-62.97324476184329,Baseload
2023-12-31,BNGSF2,-32.73564683808142,Baseload
2024-03-31,BNGSF2,-33.891397643118566,Baseload
2024-06-30,BNGSF2,-56.32216530054684,Baseload
2024-09-30,BNGSF2,-98.88978452184621,Baseload
2024-12-31,BNGSF2,-28.618280778350815,Baseload
2020-03-31,TBSF1,4.3616624469135985,Baseload
2020-06-30,TBSF1,-8.357781772885271,Baseload
2020-09-30,TBSF1,-2.863361166917329,Baseload
2020-12-31,TBSF1,3.586698214561899,Baseload
2021-03-31,TBSF1,-16.23558636068113,Baseload
2021-06-30,TBSF1,-25.290976601586124,Baseload
2021-09-30,TBSF1,-10.809804468430706,Baseload
2021-12-31,TBSF1,-12.108766925317788,Baseload
2022-03-31,TBSF1,-8.837661160744076,Baseload
2022-06-30,TBSF1,-96.73107705478438,Baseload
2022-09-30,TBSF1,-101.59050227099493,Baseload
2022-12-31,TBSF1,-38.87296918474528,Baseload
2023-03-31,TBSF1,-45.011288240046255,Baseload
2023-06-30,TBSF1,-61.73135015083164,Baseload
2023-09-30,TBSF1,-68.86439259424257,Baseload
2023-12-31,TBSF1,-23.052916320697847,Baseload
2024-03-31,TBSF1,-27.43954068386185,Baseload
2024-06-30,TBSF1,-59.3085711832796,Baseload
2024-09-30,TBSF1,-106.64567025155009,Baseload
2024-12-31,TBSF1,-6.333112376125037,Baseload
