Technology,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind
DUID,AVLSF1,BERYLSF1,BOMENSF1,BROKENH1,COLEASF1,CRWASF1,DARLSF1,FINLYSF1,GNNDHSF1,GOONSF1,GULLRSF1,HILLSTN1,JEMALNG1,JUNEESF1,LIMOSF11,LIMOSF21,MANSLR1,METZSF1,MOLNGSF1,MOREESF1,NEVERSF1,NEWENSF1,NEWENSF2,NYNGAN1,PARSF1,SEBSF1,STUBSF1,STUBSF2,SUNRSF1,SUNTPSF1,WAGGNSF1,WELLSF1,WELNSF1,WRSF1,WSTWYSF1,WYASF1,BANGOWF1,BANGOWF2,BOCORWF1,BODWF1,COLWF01,CROOKWF2,CROOKWF3,CRURWF1,FLYCRKWF,GULLRWF1,GULLRWF2,GUNNING1,RYEPARK1,SAPHWF1,STWF1,TARALGA1,WOODLWN1,WRWF1
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,,49.10811364094965,,49.01580169253578,49.262151345909345,,,49.18491381800795,,,48.71241670054043,,,,,49.10729895937809,49.359839475241564,,,49.19587736907062,49.267781179547306,,,48.954876123651324,49.27339088694993,,,,,,,,,48.92307758099487,,,,,49.68020889989055,47.31731534469342,,48.46898994128649,,,,47.98844110349654,,47.77824685279419,,49.34964444970232,43.155878493178584,48.25305143780895,48.44327092105067,48.911142149198774
2020-01-10,,58.1024208909912,,59.285409484047754,58.68027955129704,,,56.69881284711933,,,57.063080064451604,,,,,57.04848540339861,58.03761165187262,,,58.35750991586752,59.293362532251436,,,57.729036664426204,57.84435298627529,,,,,,,,,57.43059090576496,,,,,55.01449587247718,49.44368461175037,,55.43233267311364,,,,55.884862410158256,,55.260098364920175,,47.482105480527636,51.3922306275716,58.0882311908686,61.64569170861107,54.75268849274967
2020-01-11,,44.475685559475515,,44.68182582164062,44.959469558872215,,,44.95617425076867,,,45.083982814642944,,,,,39.650286948051395,44.72968178985138,,,45.07945978653539,44.5258107711322,,,44.90422517020022,44.56279836582337,,,,,,,,,44.76559141544403,,,,,47.287296566993696,47.708838385438504,,48.08944905181838,,,,48.606080955144506,,48.234758182277595,,48.53728447281155,48.52003308725306,48.031838854124615,48.49572164702452,47.71081397477928
2020-01-12,,39.438878090369464,,39.38288589715931,39.83947144908252,,,39.646542607550685,,,39.33092606401564,,,,,41.15561654429038,39.4171543911583,,,39.00378562679164,39.5498606719681,,,39.14691899024814,39.52379249727604,,,,,,,,,39.2408728626945,,,,,43.16969454470058,42.520695911271524,,42.50471883567411,,,,42.31487618535245,,42.22303516004285,,42.29430041581246,42.33708360238304,41.84596402608244,43.45594028584144,42.44008141685925
2020-01-13,,46.85426100508391,,47.314951554554604,47.250109576802046,,,47.32885517194528,,,47.11357217818036,,,,,46.941052206351756,46.497952179815044,,,47.124508455695185,47.30013438205356,,,47.37410977138151,46.799419147636236,,,,,,,,,46.528759687840925,,,,,46.07958432931063,42.278264683951534,,44.49194312814684,,,,42.597051984283425,,45.03683804862051,,43.50941551583429,40.05866676855129,43.71327429019923,45.50985509614402,43.70050734692381
2020-01-14,,52.9690886846124,,53.540451547069715,54.74292733614163,,,53.44598215920324,,,52.67152289576698,,,,,53.284082096922425,52.44896419112831,,,52.78919644511613,54.17198131177224,,,52.67707872378562,52.51136033230197,,,,,,,,,52.50764774924652,,,,,56.73130136789613,48.31157288529475,,57.48155366272282,,,,55.04265025447887,,54.47881008320988,,51.534423343432415,47.829202382145006,56.71412877497876,56.37136820637351,51.62300412357322
2020-01-15,,55.601273924814514,,57.19662814928535,57.20082438816919,,,56.109050121665106,,,56.76526120917566,,,,,56.985778564437574,56.4871712173783,,,55.441157682355424,56.56420666712,,,57.003848158737476,55.3195946849792,,,,,,,,,56.02541250346793,,,,,53.895847075020214,47.852383951998064,,53.563251567638076,,,,51.496763565041384,,49.27279485473571,,49.27482124402653,53.28322099138222,53.838255471580126,52.41034098340771,49.58979632843636
2020-01-16,,47.25880730905916,,47.093534253547595,47.15413043649438,,,47.17528790001161,,,46.525987970536704,,,,,47.094537211164095,46.3081772450903,,,46.50137032380534,46.25453700373277,,,47.232655399159185,46.862512856845626,,,,,,,,,47.70443072032749,,,,,50.071100692940604,49.375933082022044,,46.66274371889044,,,,47.79901886957716,,49.27602275944322,,46.82129069283628,47.785991698357954,46.60867393607761,48.76272462118753,47.41560133185064
2020-01-17,,40.50778426750707,,40.82431868579563,42.56205718576392,,,42.005878778290246,,,39.82722954950148,,,,,44.22729111638315,40.60842605797652,,,39.26093739516021,41.01321712153222,,,39.992940810567845,41.11262595168932,,,,,,,,,39.53917561473652,,,,,42.70032186103837,44.82082510705789,,43.13831980077293,,,,42.41516979619743,,41.77194517156464,,40.45651867389206,37.181371736598365,40.11862166239894,42.74725906906493,41.57137857184434
2020-01-18,,43.11367492775152,,42.02557671601358,42.03255841723743,,,42.336665016288265,,,42.590622185981566,,,,,46.435149958077936,42.37826388858136,,,43.79312796644366,43.071724826581175,,,42.34565035412285,42.90848938574985,,,,,,,,,43.64379152033896,,,,,47.68792423547227,47.70861894304941,,43.55907286546163,,,,44.60009117766426,,45.65743164344046,,46.01072984864316,43.587676316149185,42.979692716094206,44.088368588115294,45.44587468559878
2020-01-19,,64.50168362349477,,65.33373507064606,63.744574875227876,,,60.92743553861224,,,63.47411257634595,,,,,65.12984572197625,65.21462248331605,,,64.57344525367454,63.733305783367435,,,64.3142084219539,64.52751191527513,,,,,,,,,64.27407436265386,,,,,68.85986332341442,54.164934035607274,,68.60995302316005,,,,64.06896694867343,,61.106152725266945,,54.38403675911466,64.73932781277905,69.39142313147228,67.45604844729546,52.72689851899516
2020-01-20,,85.1782978588987,,89.804005543317,87.79986536133413,,,79.851168284121,,,106.46271209701953,,,,,104.69453740627387,91.56046180668676,,,72.58423703183179,87.20161196546937,,,85.09777122568687,92.95705143309402,,,,,,,,,93.2311296971873,,,,,91.88540151367049,77.67514944457224,,81.39055711147667,,,,86.54638972945861,,78.35313066920375,,77.45695188092535,66.43614422530845,86.48988334113731,75.31595488905235,79.00499115956318
2020-01-21,,50.433634917665415,,49.62532283628375,50.855751481800795,,,51.25091960716694,,,49.09450264205411,,,,,50.696343145748266,50.102156302805,,,52.77624939347373,50.3365464433503,,,48.49969237485575,50.3265755986006,,,,,,,,,48.31209466344693,,,,,52.26450349695928,50.003150314938374,,50.38632186193291,,,,50.59635100763818,,50.98821188746138,,51.702999877334335,51.84933652792276,50.47763877023603,51.32153584644552,52.09470967811713
2020-01-22,,63.305003601441214,,52.37318325068634,58.68738249109898,,,50.27992808057732,,,60.199235736376075,,,,,45.626425647168965,66.9658744791919,,,56.15811189652778,67.59703360291039,,,63.77224755578308,66.27203757562714,,,,,,,,,59.67045651172209,,,,,63.482127888362406,54.26441248746986,,65.29616156873877,,,,65.67860550284547,,64.57709645098055,,68.35040284996039,55.35423114338814,71.04666248223157,71.15053118698907,72.45508583395998
2020-01-23,,161.87719767546653,,331.13184297205373,417.9408370122981,,,315.9303556975732,,,90.95840579403925,,,,,186.59479461295163,78.04288891228511,,,253.3299199172222,286.414933872706,,,169.55997535043085,136.131185952771,,,,,,,,,275.71886510195424,,,,,79.1867228658296,197.0389348327631,,51.81197664187682,,,,56.19744115357059,,206.29305068887274,,176.70079878288996,139.43550848579633,224.3213000361375,228.13363301718178,251.42176436681822
2020-01-24,,58.247050337459015,,59.079997443920924,61.88080150982057,,,61.40345569032922,,,57.82733891934233,,,,,61.779305477045085,59.68811028123649,,,60.07055219858865,60.61832542959172,,,57.48438999881381,60.2566676412767,,,,,,,,,61.87060290607185,,,,,65.07733953213594,68.21760986168819,,59.40375489271863,,,,58.24489130474515,,58.386891328393986,,55.996689620536806,57.59506132687661,58.439495904964524,60.76591291648401,57.41450951868743
2020-01-25,,53.97955270937741,,56.413322986727735,56.71226481133503,,,56.46800741993535,,,54.15164051773463,,,,,56.24762529806842,53.13541748336484,,,52.9935579788346,55.82496755242486,,,54.94251870571502,55.935215879214,,,,,,,,,52.0534011730905,,,,,57.93936641863114,56.30999929511797,,61.328531397171716,,,,58.54160590198071,,56.372017296877104,,63.431946963328556,55.01717643274819,59.77342586458246,58.811100744250176,64.30684293298118
2020-01-26,,54.374256487797346,,57.39579627195605,58.30286189192859,,,57.01418421798742,,,53.911691079111,,,,,57.55274064947624,58.39077974066486,,,57.94307081441331,54.240418594964424,,,53.28097193933038,57.48535921284708,,,,,,,,,55.21443254717333,,,,,61.683438868935845,66.45240830145111,,56.06442406747314,,,,56.06670860871767,,57.002565441437305,,54.6456678943501,56.36110670789558,55.22461114107915,59.254894139465776,62.27334652969785
2020-01-27,,60.62956897878593,,64.95362391327038,63.78258688953482,,,60.780760219806915,,,58.58608446290897,,,,,61.490878872222346,64.2886482134645,,,62.01686122105639,64.82200043387142,,,58.12137658451424,61.71017876888935,,,,,,,,,54.063121807706246,,,,,64.44969266447627,58.758854009537274,,64.19057984390962,,,,58.78309517139062,,55.610239899840586,,67.38115120374435,53.61411134178735,66.8743646723742,63.07280742821349,69.62150134359761
2020-01-28,,97.6816695380886,,109.51025324841531,99.65703934029737,,,106.0420047645116,,,97.47564770930273,,,,,101.42019845323378,101.575368033576,,,99.3917397667882,112.71957841488167,,,101.25397969342856,98.96174362539254,,,,,,,,,96.529732607616,,,,,119.5481261601375,90.23177846621842,,106.84816226857637,,,,100.97115315291644,,94.02146267129903,,55.09966044431942,66.80799428532652,112.18213168886415,98.88890959211902,72.65872420690289
2020-01-29,,99.30342457708474,,103.03846887495246,99.09755252987813,,,97.69426291748863,,,95.18451849997034,,,,,101.36490607404657,98.26421721746874,,,97.42622902237883,91.57503614448613,,,98.83997693518613,98.23515235475934,,,,,,,,,96.48530934886095,,,,,106.76461396200867,61.85823322734141,,85.36383836257485,,,,75.62977340427193,,71.22068300991418,,63.19242248443182,64.01973481678844,107.05412181381267,84.99532143135781,66.40848533651011
2020-01-30,,236.45726629249697,,234.94725314191587,285.38330518907696,,,274.4712568437874,,,178.77548184385432,,,,,230.9419217089351,253.0273711509912,,,236.95571622695832,234.2506790427638,,,199.2980538487116,252.5732571914207,,,,,,,,,188.78360345619595,,,,,186.46309816935323,57.68071353302248,,78.67888545086353,,,,65.74701882448167,,58.26820354768944,,118.91471671658755,89.95170164412184,203.58750291089717,86.74772597942342,155.81860957186328
2020-01-31,,1999.9133468995901,,2310.1799872407328,2704.7284365485434,,,2131.4161331400414,,,1791.346938497127,,,,,2238.7497384016715,2473.281959824647,,,2559.2295495378908,3108.2816138345634,,,2191.974859622428,2315.008401710508,,,,,,,,,1587.6705138900295,,,,,1266.3953222209616,96.04257363140697,,283.9215129638031,,,,543.6576329993512,,601.9441180386389,,539.0289108117659,1194.302548438596,515.5789318297492,1001.791738893782,1026.2177455065737
2020-02-01,,241.1753281936513,,299.6157732923835,201.4468342193891,,,210.411223043921,,,209.01530481560437,,,,,303.0043338357149,232.19931398162606,,,248.11430612291707,275.92296407011173,,,216.71845804325667,250.47455390693554,,,,,,,,,213.15091358222952,,,,,202.48231785230573,129.01392377313937,,142.87771143122748,,,,176.68109186934444,,156.2762299817073,,83.6734941047364,138.2986248913886,154.88499799399432,196.45872979952009,88.62577578179177
2020-02-02,,58.57044294725438,,62.970310708615656,59.55741379984477,,,62.911785900826324,,,59.6281609527229,,,,,62.4996573585278,56.4234097697181,,,59.948298861823844,58.19200188730577,,,58.40686656901224,58.4773734269906,,,,,,,,,60.150541593032706,,,,,61.88646464917041,63.18531891161371,,59.93860404094504,,,,61.39932472535971,,61.280891990146955,,63.165290001800535,64.54202138752498,63.18888036226234,61.624202676642064,60.93233379059534
2020-02-03,,49.6128119120606,,49.9962908142912,50.565152121560004,,,50.58258042070612,,,49.30765220191454,,,,,50.08093613691997,49.96116268304897,,,51.30617277143262,50.48836906713466,,,49.49518801512104,50.31619829930402,,,,,,,,,48.569768554754305,,,,,51.9638697206784,49.77758057681815,,49.546779049818795,,,,49.192292133915444,,49.47319258013874,,48.19787778233907,45.67718803128816,49.487752602662624,49.035624925996146,48.60990185399468
2020-02-04,,39.17609038461238,,38.9645177518058,39.77393898777031,,,39.80368061696433,,,39.386435229169805,,,,,40.24020143636135,39.54855207249247,,,39.369380397418745,40.1817295223339,,,39.04401414745847,39.729099865802446,,,,,,,,,39.25218101286956,,,,,41.615441663722876,42.524973565816786,,41.65129751924715,,,,42.30830261399627,,42.66856094610378,,42.104819095750706,42.682816993401474,41.746749538568736,42.341597553166736,41.95334080456332
2020-02-05,,47.852514038733815,,47.30482327815019,47.45448004716464,,,47.3745217602118,,,47.06315383424946,,,,,47.2527024964572,46.91036781725331,,,46.59755517140862,47.29884974278578,,,47.534447643001634,47.11277229679528,,,,,,,,,48.41105358200861,,,,,46.039593250949586,43.51027818573294,,46.54502533257461,,,,44.79235924211428,,44.8714003912134,,45.68530987253457,43.59355551135487,46.298354255522874,47.14233307795691,45.277568631113176
2020-02-06,,51.9643185731057,,51.71517759555528,52.13751238396454,,,51.973499181271826,,,52.023441314954894,,,,,52.32866392965713,52.16968406010996,,,51.7572871013087,52.23244545480896,,,51.91384357159026,52.10848280947831,,,,,,,,,52.09389849743239,,,,,48.042626295387194,48.05169719292045,,48.751348409660174,,,,47.06632862871747,,48.21224139972584,,45.79841418163205,39.71774718686692,47.0282232539844,48.62437438077674,47.0411256358291
2020-02-07,,47.82159957914532,,46.37601054569061,46.49350949470325,,,48.01370969419753,,,46.09855564507434,,,,,47.039816355865746,46.16214931970115,,,45.432056098909456,46.89638698172141,,,46.69818985018735,46.42711742828178,,,,,,,,,47.26611984412761,,,,,42.67627743783136,41.435553372389606,,44.291190425398085,,,,43.840445030054184,,43.58860862329284,,42.14083767998255,39.11061563566134,44.03242699247755,44.29112539943847,42.68352080770252
2020-02-08,,31.2848227160419,,32.092762788154836,34.25422690507915,,,32.652528521108096,,,31.487947946258004,,,,,32.054627339751356,30.069148398690253,,,33.823471322309565,31.292459597094968,,,31.219778771145517,35.611751585973145,,,,,,,,,33.487246823335305,,,,,32.22314706685129,31.997092001075515,,32.25091290538121,,,,32.24850183086589,,32.062764246983704,,31.912504482765563,30.643357424979676,32.291893534876806,32.12775323536781,32.12967852643515
2020-02-09,,38.83739128345442,,38.8261717484508,38.488018902754554,,,38.65927300798576,,,39.05086982680135,,,,,39.046964827619966,39.06637984178416,,,38.32162704345894,38.9459269690995,,,38.8071039135889,38.942841429725604,,,,,,,,,38.71051631585916,,,,,32.09241094129287,31.073526996203558,,31.888494030400754,,,,32.662083331731985,,32.39019145434922,,29.226706048487785,30.165252855125054,32.05176266216944,32.580337076650565,28.23023402756441
2020-02-10,,52.18854746988861,,52.17587329822284,49.37650024928835,,,52.46544213487608,,,50.62481553821457,,,,,52.53688053690726,51.60462750163987,,,54.54110614591015,51.69625128163568,,,50.80671697377233,51.76303090153641,,,,,,,,,52.5102545091932,,,,,49.127872308777036,45.85380924504617,,47.89211052563137,,,,46.03575740666999,,46.17081996071026,,45.01702375189788,47.99890123131473,48.99894643511868,44.93109358086887,45.840514293764194
2020-02-11,,54.78928006199247,,60.30191894613475,54.5895861356132,,,59.69622892204536,,,58.23853051134744,,,,,60.847346580024364,59.46308370102185,,,55.28260461733247,60.17483174596389,,,58.28127018490796,61.41146247911245,,,,,,,,,56.64815587137431,,,,,63.645438903011645,56.656747315237595,,61.93194532001635,,,,62.30200680950726,,57.95021362006575,,62.36399780449732,59.800584787088,76.99510088669138,55.44337840597339,70.70212012320383
2020-02-12,,52.79324285858342,,53.53072048088121,54.52510717625456,,,55.47314061614136,,,51.712651015226704,,,,,53.28142279243278,53.2545453299543,,,52.399898361969726,54.50688832972475,,,52.923051695510416,53.023551634036686,,,,,,,,,52.224567813436074,,,,,61.619705631738206,54.46291461482215,,57.94208715344325,,,,57.421276941861876,,57.70130580835143,,52.87680460685347,51.49256593643377,58.684980938686664,56.947049937025724,56.14374189325714
2020-02-13,,83.62801660581108,,84.09379102960648,78.88045519111225,,,83.12336231184419,,,82.97326259811632,,,,,84.01784380836776,81.01643796585326,,,83.20419902485756,80.30156131109425,,,83.68793946714129,81.15897741517338,,,,,,,,,81.18375469060106,,,,,83.84556335335789,66.13328906328243,,74.3835806285832,,,,72.46157094707169,,74.29899747344233,,59.241459639112136,55.51103128205213,78.1036386444256,71.10772989664382,64.06561609967872
2020-02-14,,70.36883234914801,,72.52023920618419,73.04748427605622,,,70.43866517103538,,,70.55252056533142,,,,,74.60186288076986,72.23102394165443,,,69.11372001268576,71.1460312102763,,,72.00267403163826,71.48269936906456,,,,,,,,,72.13279651389503,,,,,61.73406235056366,64.05695490727848,,62.983781923560066,,,,63.60331404888918,,61.066211014205145,,56.13272333170132,59.70513813841626,61.364890997928626,63.16688710531131,57.21319476837069
2020-02-15,,55.88308804657829,,56.311235791191315,56.31643465302082,,,56.49870048596556,,,53.379492590754204,,,,,54.56302244635084,55.781572553593115,,,54.52768665321761,53.664930279079194,,,53.05424320574479,55.259132420294094,,,,,,,,,52.569479450741426,,,,,66.15313942520798,64.07224398821448,,82.34242855016198,,,,77.73091450093447,,85.63120275494762,,52.89757510071912,61.463529085569675,65.6733857565925,91.2562564661114,57.06735272298373
2020-02-16,,55.98054147359992,,58.720403760414214,58.51608214509267,,,58.75833586133872,,,57.486746788532166,,,,,58.31547144126405,54.39306780014918,,,55.61477022144282,57.0713001606079,,,56.83015526695019,57.18309806288408,,,,,,,,,55.44624028527713,,,,,66.20768163335048,56.32922919650282,,60.963060269570185,,,,60.38847834665838,,58.66341674380456,,59.72685557169294,48.10554992049606,61.34152115416441,60.59365884846319,63.00230827921414
2020-02-17,,92.82613617179605,,84.12350937817945,81.67654223564689,,,82.1616946835507,,,81.90357482282853,,,,,88.7863776923077,83.9113289547043,,,81.55857152400186,79.62489573518667,,,83.23789090617736,82.97583269929957,,,,,,,,,81.12408970066184,,,,,68.56449712158462,67.81851548575311,,68.2325839217451,,,,64.00366263180833,,65.54516113870197,,61.34128685718268,55.17610189008871,68.7207990592977,65.11299581652754,63.45819773620036
2020-02-18,,71.6781511158729,,77.99962510102252,79.72378311980546,,,73.25377610319482,,,71.58995516018541,,,,,70.30991416309013,66.92050235372835,,,70.3678347248899,72.8127010924952,,,73.72114307938459,71.48819761763508,,,,,,,,,71.66899255429537,,,,,69.82073789435448,59.92964626717447,,60.99229655007895,,,,62.017249684914425,,62.408659368361064,,49.24462282354173,61.114848898309255,61.58859989388108,62.53877718945399,53.789540663094606
2020-02-19,,44.92233193523049,,44.57043740502459,46.52916782751242,,,47.69418455007346,,,41.5469690662666,,,,,41.92670479657388,44.99243601555918,,,45.73700173929637,44.57588040017232,,,42.94931538087699,45.369330793521534,,,,,,,,,43.87153863303091,,,,,62.606740396503746,54.797035648638456,,50.84816241067415,,,,50.53547384207081,,50.179065245596455,,52.54843300140978,52.935165236922586,52.93564963462388,51.255557144146174,52.7135044296431
2020-02-20,,62.309631250588495,,61.1271148587852,57.78878757231369,,,63.35599898567766,,,59.10926098730865,,,,,53.16762,62.523486040502235,,,62.51445566067927,62.48544482527871,,,60.58890214909767,63.07230289211483,,,,,,,,,59.40943641887099,,,,,65.27487755946521,67.54221390277775,,62.277618546237875,,,,64.85840738300692,,57.3644848819181,,56.754441708917284,63.842382883400646,75.48187762453767,74.60078549788159,57.95508087347259
2020-02-21,,51.892615957368406,,52.221016145713776,52.401036533563314,,,52.46383509917953,,,52.28255548417061,,,,,53.077538915156246,53.29201847096778,,,52.88594649588676,52.260696387588986,,,51.610922251366055,53.510948734818754,,,,,,,,,52.08680460704121,,,,,56.97592914836631,51.26980952282225,,55.843693106265164,,,,53.732812010860876,,53.214519893373186,,49.28251795523517,49.46630416528781,54.71561833958443,54.4715493133252,49.422943047435425
2020-02-22,,41.36770732871581,,41.09692031415257,41.905618985651614,,,41.71511629914945,,,40.75491505078154,,,,,41.04309783911057,41.327609627428814,,,40.67375112386605,41.3373702553677,,,40.73883649559885,41.80802772607643,,,,,,,,,40.491181051138355,,,,,45.81660683377629,45.358910142814736,,45.79136998695916,,,,45.697411395982805,,45.657932530370076,,45.03924146676323,45.72964630765705,44.996357080944065,45.66016100794672,45.07883554363376
2020-02-23,,50.41534079641255,,51.020267658003135,50.42991632996163,,,48.61830528386694,,,50.21250732990753,,,,,51.03895831285135,48.89272314638163,,,49.906826162835145,51.38334858530185,,,51.3831800890291,50.467593328676955,,,,,,,,,49.19430135716077,,,,,48.025132702081585,45.16097181401079,,45.98349945683347,,,,45.12311189862804,,45.246647829516384,,47.605486210148214,45.44437000773477,46.96770222018489,45.255451381265644,47.63919475094787
2020-02-24,,54.70796772687664,,55.89878878573501,55.537310557973704,,,56.39291421599792,,,55.474262313012716,,,,,56.051234861563,55.39911718021714,,,55.31239798154953,55.7326101769764,,,55.260708492193125,55.61118255264781,,,,,,,,,55.3730019716216,,,,,57.71586173251115,51.86569197039278,,54.24619539537975,,,,54.27429818406089,,54.0355202679347,,53.82825368327088,42.63145940135689,60.45505360785498,58.65197152702139,53.09222380036906
2020-02-25,,69.78462920887621,,71.75361585177293,69.91655610724817,,,69.52685502834791,,,68.67081470729627,,,,,69.88107940572912,68.6187789414231,,,73.292143221694,67.64709393068301,,,70.75261959198022,69.04920307588827,,,,,,,,,67.60363595029882,,,,,63.90988644886148,48.24504890350449,,56.48556032110098,,,,56.67393169610761,,56.60591299031082,,52.48795269713283,47.11446511096525,55.37108498109256,62.68696612372729,53.9461856363047
2020-02-26,,44.70360030593734,,47.77742615098511,48.425825519688786,,,48.01514258692377,,,47.20681570767305,,,,,46.25266071579418,47.76661182125182,,,47.69963312749579,42.57771326011672,,,46.5832841714667,49.63353552824814,,,,,,,,,45.59303020630704,,,,,45.83201721656731,44.5468417575035,,46.549137396134725,,,,46.94070935103944,,47.11746256127377,,43.333506195593834,44.87475711032853,46.41728589218511,47.640451522902886,46.20753010371452
2020-02-27,,46.129764173140096,,46.13566108502752,47.527140821607446,,,46.913462805262675,,,46.145420461092826,,,,,45.798105257155555,46.90661370827054,,,46.94968433109482,46.7452782460733,,,45.929836011686014,47.22384297392211,,,,,,,,,46.134992946449294,,,,,50.5220613917941,51.03809962514703,,48.8040573090079,,,,49.21797852286539,,49.661438264955606,,51.48460323559065,47.7576665252683,48.60864782655262,50.19575400622153,51.638369176215875
