Period,DUID,Delta,Contract
2020-01-31,BNGSF1,-7.26699262529776,Ex-post DWA
2020-02-29,BNGSF1,-2.781754843475767,Ex-post DWA
2020-03-31,BNGSF1,1.49869218661577,Ex-post DWA
2020-04-30,BNGSF1,-0.8893181957319491,Ex-post DWA
2020-05-31,BNGSF1,0.14447658813775277,Ex-post DWA
2020-06-30,BNGSF1,1.6539272352782959,Ex-post DWA
2020-07-31,BNGSF1,1.2300326248763866,Ex-post DWA
2020-08-31,BNGSF1,-1.1218687988612643,Ex-post DWA
2020-09-30,BNGSF1,-4.819621091085738,Ex-post DWA
2020-10-31,BNGSF1,-4.850182839388999,Ex-post DWA
2020-11-30,BNGSF1,-1.6097277306382054,Ex-post DWA
2020-12-31,BNGSF1,-5.068412859658251,Ex-post DWA
2021-01-31,BNGSF1,-3.899113064810086,Ex-post DWA
2021-02-28,BNGSF1,-2.6417635670613304,Ex-post DWA
2021-03-31,BNGSF1,-2.110787307101482,Ex-post DWA
2021-04-30,BNGSF1,-1.2565508113473065,Ex-post DWA
2021-05-31,BNGSF1,0.2666043818856352,Ex-post DWA
2021-06-30,BNGSF1,-1.9154749821111636,Ex-post DWA
2021-07-31,BNGSF1,-0.7025750788966434,Ex-post DWA
2021-08-31,BNGSF1,-0.544163923686158,Ex-post DWA
2021-09-30,BNGSF1,-4.987017514828414,Ex-post DWA
2021-10-31,BNGSF1,-5.595244002375425,Ex-post DWA
2021-11-30,BNGSF1,-2.8065870293859447,Ex-post DWA
2021-12-31,BNGSF1,-2.6572095971540755,Ex-post DWA
2022-01-31,BNGSF1,-7.916032141149074,Ex-post DWA
2022-02-28,BNGSF1,-1.046340894127706,Ex-post DWA
2022-03-31,BNGSF1,-5.531239308771319,Ex-post DWA
2022-04-30,BNGSF1,0.6432679351297992,Ex-post DWA
2022-05-31,BNGSF1,-0.6817594331064925,Ex-post DWA
2022-06-30,BNGSF1,3.8176542439888976,Ex-post DWA
2022-07-31,BNGSF1,9.623993677082865,Ex-post DWA
2022-08-31,BNGSF1,-1.3771929205338296,Ex-post DWA
2022-09-30,BNGSF1,-0.8907741291534421,Ex-post DWA
2022-10-31,BNGSF1,-9.600658497435303,Ex-post DWA
2022-11-30,BNGSF1,0.4066040373847919,Ex-post DWA
2022-12-31,BNGSF1,-8.792486462615287,Ex-post DWA
2023-01-31,BNGSF1,-2.8901394824622066,Ex-post DWA
2023-02-28,BNGSF1,6.757309895580718,Ex-post DWA
2023-03-31,BNGSF1,-2.622289665420144,Ex-post DWA
2023-04-30,BNGSF1,-1.320419444822349,Ex-post DWA
2023-05-31,BNGSF1,7.9041614927362644,Ex-post DWA
2023-06-30,BNGSF1,-1.7440190712253738,Ex-post DWA
2023-07-31,BNGSF1,-0.8382737327770791,Ex-post DWA
2023-08-31,BNGSF1,6.63828063651372,Ex-post DWA
2023-09-30,BNGSF1,4.915326794943071,Ex-post DWA
2023-10-31,BNGSF1,0.6316815917766592,Ex-post DWA
2023-11-30,BNGSF1,2.028674268470882,Ex-post DWA
2023-12-31,BNGSF1,-1.3511439904714138,Ex-post DWA
2024-01-31,BNGSF1,-0.18761738580496878,Ex-post DWA
2024-02-29,BNGSF1,4.295333282589382,Ex-post DWA
2024-03-31,BNGSF1,6.045676474024965,Ex-post DWA
2024-04-30,BNGSF1,6.559246270956926,Ex-post DWA
2024-05-31,BNGSF1,3.056563849606306,Ex-post DWA
2024-06-30,BNGSF1,-2.138529462904785,Ex-post DWA
2024-07-31,BNGSF1,16.198008377397315,Ex-post DWA
2024-08-31,BNGSF1,9.472145116086125,Ex-post DWA
2024-09-30,BNGSF1,7.073085652180222,Ex-post DWA
2024-10-31,BNGSF1,-0.3969803662941608,Ex-post DWA
2024-11-30,BNGSF1,10.033406005945025,Ex-post DWA
2024-12-31,BNGSF1,0.9852238382709615,Ex-post DWA
2020-01-31,BNGSF2,-2.5522698564008266,Ex-post DWA
2020-02-29,BNGSF2,-7.35463475317421,Ex-post DWA
2020-03-31,BNGSF2,5.169892851746489,Ex-post DWA
2020-04-30,BNGSF2,0.10415751218942759,Ex-post DWA
2020-05-31,BNGSF2,-7.830507261143275,Ex-post DWA
2020-06-30,BNGSF2,-5.290863032422287,Ex-post DWA
2020-07-31,BNGSF2,0.5284122497851058,Ex-post DWA
2020-08-31,BNGSF2,-1.7158954957200976,Ex-post DWA
2020-09-30,BNGSF2,-5.464135393125757,Ex-post DWA
2020-10-31,BNGSF2,-5.05125088551755,Ex-post DWA
2020-11-30,BNGSF2,-2.887005402707949,Ex-post DWA
2020-12-31,BNGSF2,-4.214428100414458,Ex-post DWA
2021-01-31,BNGSF2,-3.7418989816337103,Ex-post DWA
2021-02-28,BNGSF2,-2.5662904979835446,Ex-post DWA
2021-03-31,BNGSF2,-1.1937979664967138,Ex-post DWA
2021-04-30,BNGSF2,-1.181243942821844,Ex-post DWA
2021-05-31,BNGSF2,0.015830865079450973,Ex-post DWA
2021-06-30,BNGSF2,-3.4367217456793995,Ex-post DWA
2021-07-31,BNGSF2,-8.636640769369244,Ex-post DWA
2021-08-31,BNGSF2,-5.139592466867604,Ex-post DWA
2021-09-30,BNGSF2,-3.693971687620346,Ex-post DWA
2021-10-31,BNGSF2,-2.2212752895292045,Ex-post DWA
2021-11-30,BNGSF2,-3.1363874158651868,Ex-post DWA
2021-12-31,BNGSF2,-1.5958458726374545,Ex-post DWA
2022-01-31,BNGSF2,-8.331063627099027,Ex-post DWA
2022-02-28,BNGSF2,-1.3669103113212238,Ex-post DWA
2022-03-31,BNGSF2,-4.449908353807167,Ex-post DWA
2022-04-30,BNGSF2,0.7272007263976121,Ex-post DWA
2022-05-31,BNGSF2,-3.6402807249856437,Ex-post DWA
2022-06-30,BNGSF2,-1.6278603682500545,Ex-post DWA
2022-07-31,BNGSF2,3.4310555399581517,Ex-post DWA
2022-08-31,BNGSF2,-18.998040320932873,Ex-post DWA
2022-09-30,BNGSF2,-4.664229086311067,Ex-post DWA
2022-10-31,BNGSF2,-5.652698146430417,Ex-post DWA
2022-11-30,BNGSF2,-9.947686702984292,Ex-post DWA
2022-12-31,BNGSF2,-5.987626734016018,Ex-post DWA
2023-01-31,BNGSF2,-7.8206475767870955,Ex-post DWA
2023-02-28,BNGSF2,-1.0090283614005742,Ex-post DWA
2023-03-31,BNGSF2,-0.6226546829048907,Ex-post DWA
2023-04-30,BNGSF2,2.147321764597237,Ex-post DWA
2023-05-31,BNGSF2,7.293140484056195,Ex-post DWA
2023-06-30,BNGSF2,-6.537336449401785,Ex-post DWA
2023-07-31,BNGSF2,0.1233255958327959,Ex-post DWA
2023-08-31,BNGSF2,4.891971625646789,Ex-post DWA
2023-09-30,BNGSF2,1.1255608007789897,Ex-post DWA
2023-10-31,BNGSF2,0.12359567908168412,Ex-post DWA
2023-11-30,BNGSF2,-2.09550656446818,Ex-post DWA
2023-12-31,BNGSF2,-6.762883345176913,Ex-post DWA
2024-01-31,BNGSF2,-6.240793785143545,Ex-post DWA
2024-02-29,BNGSF2,-5.537802796275006,Ex-post DWA
2024-03-31,BNGSF2,4.742130993031637,Ex-post DWA
2024-04-30,BNGSF2,5.483519063706979,Ex-post DWA
2024-05-31,BNGSF2,-0.7124620894131652,Ex-post DWA
2024-06-30,BNGSF2,-3.2878325692401518,Ex-post DWA
2024-07-31,BNGSF2,18.57255529571755,Ex-post DWA
2024-08-31,BNGSF2,10.089450850699635,Ex-post DWA
2024-09-30,BNGSF2,7.635513696314171,Ex-post DWA
2024-10-31,BNGSF2,-0.3125173115412058,Ex-post DWA
2024-11-30,BNGSF2,2.033464348495947,Ex-post DWA
2024-12-31,BNGSF2,-11.519505637742395,Ex-post DWA
2020-01-31,TBSF1,12.138181373747528,Ex-post DWA
2020-02-29,TBSF1,7.418712994639542,Ex-post DWA
2020-03-31,TBSF1,-4.329306571704571,Ex-post DWA
2020-04-30,TBSF1,1.1218909623219098,Ex-post DWA
2020-05-31,TBSF1,-0.1869028669778885,Ex-post DWA
2020-06-30,TBSF1,-0.04036423118882482,Ex-post DWA
2020-07-31,TBSF1,-2.10732027847893,Ex-post DWA
2020-08-31,TBSF1,3.6947411459768134,Ex-post DWA
2020-09-30,TBSF1,29.147865335968888,Ex-post DWA
2020-10-31,TBSF1,20.733695895319677,Ex-post DWA
2020-11-30,TBSF1,9.140175973366794,Ex-post DWA
2020-12-31,TBSF1,18.10691347581252,Ex-post DWA
2021-01-31,TBSF1,15.808302487840972,Ex-post DWA
2021-02-28,TBSF1,9.69628276926013,Ex-post DWA
2021-03-31,TBSF1,5.213333801394594,Ex-post DWA
2021-04-30,TBSF1,3.288377827637209,Ex-post DWA
2021-05-31,TBSF1,-0.2585526811457157,Ex-post DWA
2021-06-30,TBSF1,4.644469246583512,Ex-post DWA
2021-07-31,TBSF1,10.109430731378524,Ex-post DWA
2021-08-31,TBSF1,9.875194879813803,Ex-post DWA
2021-09-30,TBSF1,25.49550710749225,Ex-post DWA
2021-10-31,TBSF1,12.379850501339973,Ex-post DWA
2021-11-30,TBSF1,9.743861878661324,Ex-post DWA
2021-12-31,TBSF1,7.036093401646831,Ex-post DWA
2022-01-31,TBSF1,19.494480786490925,Ex-post DWA
2022-02-28,TBSF1,3.0303624971984426,Ex-post DWA
2022-03-31,TBSF1,13.428154935347727,Ex-post DWA
2022-04-30,TBSF1,-3.923928418432837,Ex-post DWA
2022-05-31,TBSF1,5.873153955174416,Ex-post DWA
2022-06-30,TBSF1,-5.76113580548963,Ex-post DWA
2022-07-31,TBSF1,-21.964618192110436,Ex-post DWA
2022-08-31,TBSF1,9.192660793960613,Ex-post DWA
2022-09-30,TBSF1,-0.7403366229784609,Ex-post DWA
2022-10-31,TBSF1,10.725192215236117,Ex-post DWA
2022-11-30,TBSF1,9.618255390202986,Ex-post DWA
2022-12-31,TBSF1,16.67649110460663,Ex-post DWA
2023-01-31,TBSF1,7.869354366434862,Ex-post DWA
2023-02-28,TBSF1,-6.153967567868058,Ex-post DWA
2023-03-31,TBSF1,-1.4153524491027767,Ex-post DWA
2023-04-30,TBSF1,-3.425844400312794,Ex-post DWA
2023-05-31,TBSF1,-21.76944139483028,Ex-post DWA
2023-06-30,TBSF1,12.80289977761646,Ex-post DWA
2023-07-31,TBSF1,5.019815530003722,Ex-post DWA
2023-08-31,TBSF1,-18.138252134423873,Ex-post DWA
2023-09-30,TBSF1,-1.4368711801721088,Ex-post DWA
2023-10-31,TBSF1,8.38419124448193,Ex-post DWA
2023-11-30,TBSF1,4.0337566026726925,Ex-post DWA
2023-12-31,TBSF1,7.312312663854618,Ex-post DWA
2024-01-31,TBSF1,1.9482827723581115,Ex-post DWA
2024-02-29,TBSF1,6.319172119740259,Ex-post DWA
2024-03-31,TBSF1,1.6727498909587197,Ex-post DWA
2024-04-30,TBSF1,-7.130347757993611,Ex-post DWA
2024-05-31,TBSF1,-6.383867876911282,Ex-post DWA
2024-06-30,TBSF1,0.8096891250124827,Ex-post DWA
2024-07-31,TBSF1,-9.443939963930319,Ex-post DWA
2024-08-31,TBSF1,-5.062114849389111,Ex-post DWA
2024-09-30,TBSF1,-0.8420674642313806,Ex-post DWA
2024-10-31,TBSF1,20.908346955004593,Ex-post DWA
2024-11-30,TBSF1,4.883411767001299,Ex-post DWA
2024-12-31,TBSF1,32.14163995536559,Ex-post DWA
2020-01-31,BNGSF1,-10.981314648433454,ToD blocks
