Period,DUID,Delta,Contract
2020-01-05,BOCORWF1,479.3806884482701,Ex-post DWA
2020-01-12,BOCORWF1,3.956614626492481,Ex-post DWA
2020-01-19,BOCORWF1,3.759157882653895,Ex-post DWA
2020-01-26,BOCORWF1,-16.223617738521284,Ex-post DWA
2020-02-02,BOCORWF1,72.89492891738294,Ex-post DWA
2020-02-09,BOCORWF1,-0.8676925407719622,Ex-post DWA
2020-02-16,BOCORWF1,2.365266636783801,Ex-post DWA
2020-02-23,BOCORWF1,6.328098934861465,Ex-post DWA
2020-03-01,BOCORWF1,0.6611076890353758,Ex-post DWA
2020-03-08,BOCORWF1,4.995106384246682,Ex-post DWA
2020-03-15,BOCORWF1,1.5192183580887715,Ex-post DWA
2020-03-22,BOCORWF1,3.0195474626285304,Ex-post DWA
2020-03-29,BOCORWF1,0.23715698884961256,Ex-post DWA
2020-04-05,BOCORWF1,2.594373634971994,Ex-post DWA
2020-04-12,BOCORWF1,-4.018754460475826,Ex-post DWA
2020-04-19,BOCORWF1,1.0713235122023832,Ex-post DWA
2020-04-26,BOCORWF1,-0.31720908361446476,Ex-post DWA
2020-05-03,BOCORWF1,0.36524725696725113,Ex-post DWA
2020-05-10,BOCORWF1,-0.5013700992635677,Ex-post DWA
2020-05-17,BOCORWF1,-3.5343294761130934,Ex-post DWA
2020-05-24,BOCORWF1,-0.1142809277996335,Ex-post DWA
2020-05-31,BOCORWF1,-0.4061812640779152,Ex-post DWA
2020-06-07,BOCORWF1,-2.578326261866742,Ex-post DWA
2020-06-14,BOCORWF1,-8.050901012591474,Ex-post DWA
2020-06-21,BOCORWF1,-1.7953148517369328,Ex-post DWA
2020-06-28,BOCORWF1,1.698469823751779,Ex-post DWA
2020-07-05,BOCORWF1,0.6157582177340046,Ex-post DWA
2020-07-12,BOCORWF1,2.478608021526533,Ex-post DWA
2020-07-19,BOCORWF1,-2.2085931929039475,Ex-post DWA
2020-07-26,BOCORWF1,-7.344103362715543,Ex-post DWA
2020-08-02,BOCORWF1,-0.6778580045192513,Ex-post DWA
2020-08-09,BOCORWF1,-2.1207293726578342,Ex-post DWA
2020-08-16,BOCORWF1,-0.5306431662395283,Ex-post DWA
2020-08-23,BOCORWF1,-0.14006669827978868,Ex-post DWA
2020-08-30,BOCORWF1,-11.462472079317777,Ex-post DWA
2020-09-06,BOCORWF1,1.594631107215804,Ex-post DWA
2020-09-13,BOCORWF1,-0.6548219661185328,Ex-post DWA
2020-09-20,BOCORWF1,-1.2955249314609176,Ex-post DWA
2020-09-27,BOCORWF1,-0.2491220153743967,Ex-post DWA
2020-10-04,BOCORWF1,-0.5378712979180875,Ex-post DWA
2020-10-11,BOCORWF1,2.6139074336023853,Ex-post DWA
2020-10-18,BOCORWF1,1.5568808507915293,Ex-post DWA
2020-10-25,BOCORWF1,-3.4822815239308795,Ex-post DWA
2020-11-01,BOCORWF1,-0.28838739922799306,Ex-post DWA
2020-11-08,BOCORWF1,4.143506983053399,Ex-post DWA
2020-11-15,BOCORWF1,1.501884169299565,Ex-post DWA
2020-11-22,BOCORWF1,82.5446579442191,Ex-post DWA
2020-11-29,BOCORWF1,16.889702640472336,Ex-post DWA
2020-12-06,BOCORWF1,4.436817052978029,Ex-post DWA
2020-12-13,BOCORWF1,2.1813459765636196,Ex-post DWA
2020-12-20,BOCORWF1,-2.671542250114996,Ex-post DWA
2020-12-27,BOCORWF1,-0.6417905836526501,Ex-post DWA
2021-01-03,BOCORWF1,-1.0084500265381067,Ex-post DWA
2021-01-10,BOCORWF1,1.4390901512537866,Ex-post DWA
2021-01-17,BOCORWF1,-4.587482764170147,Ex-post DWA
2021-01-24,BOCORWF1,2.3502456342310722,Ex-post DWA
2021-01-31,BOCORWF1,0.5682942734538514,Ex-post DWA
2021-02-07,BOCORWF1,-0.11427246240996425,Ex-post DWA
2021-02-14,BOCORWF1,0.704496060201599,Ex-post DWA
2021-02-21,BOCORWF1,2.4975690333277782,Ex-post DWA
2021-02-28,BOCORWF1,1.7600627676907266,Ex-post DWA
2021-03-07,BOCORWF1,-0.9995019998026535,Ex-post DWA
2021-03-14,BOCORWF1,0.7124841683079666,Ex-post DWA
2021-03-21,BOCORWF1,1.0884850814536975,Ex-post DWA
2021-03-28,BOCORWF1,-0.866548283624077,Ex-post DWA
2021-04-04,BOCORWF1,2.7485555627842118,Ex-post DWA
2021-04-11,BOCORWF1,-2.858289777282849,Ex-post DWA
2021-04-18,BOCORWF1,-0.6335125018635352,Ex-post DWA
2021-04-25,BOCORWF1,-3.5582362215733383,Ex-post DWA
2021-05-02,BOCORWF1,-1.318148122930019,Ex-post DWA
2021-05-09,BOCORWF1,-1.7188259067335991,Ex-post DWA
2021-05-16,BOCORWF1,2.230697569929241,Ex-post DWA
2021-05-23,BOCORWF1,-58.91785752393217,Ex-post DWA
2021-05-30,BOCORWF1,73.05670438510933,Ex-post DWA
2021-06-06,BOCORWF1,-48.674994513321735,Ex-post DWA
2021-06-13,BOCORWF1,-42.51924396161678,Ex-post DWA
2021-06-20,BOCORWF1,3.786555700471297,Ex-post DWA
2021-06-27,BOCORWF1,-4.108399066265292,Ex-post DWA
2021-07-04,BOCORWF1,3.6356470396373055,Ex-post DWA
2021-07-11,BOCORWF1,-23.19981379614785,Ex-post DWA
2021-07-18,BOCORWF1,7.337762885940236,Ex-post DWA
2021-07-25,BOCORWF1,2.243415506464615,Ex-post DWA
2021-08-01,BOCORWF1,-0.6910872016725165,Ex-post DWA
2021-08-08,BOCORWF1,-1.330526226270898,Ex-post DWA
2021-08-15,BOCORWF1,2.1235279121549695,Ex-post DWA
2021-08-22,BOCORWF1,-0.5154953803528528,Ex-post DWA
2021-08-29,BOCORWF1,-0.001245998598832898,Ex-post DWA
2021-09-05,BOCORWF1,-2.05238697638665,Ex-post DWA
2021-09-12,BOCORWF1,-0.8261710388037358,Ex-post DWA
2021-09-19,BOCORWF1,-2.289574477887655,Ex-post DWA
2021-09-26,BOCORWF1,-0.048663063146960894,Ex-post DWA
2021-10-03,BOCORWF1,2.1336327872666274,Ex-post DWA
2021-10-10,BOCORWF1,3.4361524084383746,Ex-post DWA
2021-10-17,BOCORWF1,3.6435129604038323,Ex-post DWA
2021-10-24,BOCORWF1,0.20554565114630918,Ex-post DWA
2021-10-31,BOCORWF1,0.6950681301366473,Ex-post DWA
2021-11-07,BOCORWF1,-0.8313323327896285,Ex-post DWA
2021-11-14,BOCORWF1,-5.814940294454445,Ex-post DWA
2021-11-21,BOCORWF1,1.076893754732282,Ex-post DWA
2021-11-28,BOCORWF1,9.182215496708963,Ex-post DWA
2021-12-05,BOCORWF1,3.3060630369667194,Ex-post DWA
2021-12-12,BOCORWF1,-1.1387880710218639,Ex-post DWA
2021-12-19,BOCORWF1,-1.7700004716723612,Ex-post DWA
2021-12-26,BOCORWF1,7.4568564411471385,Ex-post DWA
2022-01-02,BOCORWF1,23.69089097982065,Ex-post DWA
2022-01-09,BOCORWF1,1.5215647630222122,Ex-post DWA
2022-01-16,BOCORWF1,-3.124383008619631,Ex-post DWA
2022-01-23,BOCORWF1,7.441263120197931,Ex-post DWA
2022-01-30,BOCORWF1,-1.0717230697736682,Ex-post DWA
2022-02-06,BOCORWF1,6.857560787821704,Ex-post DWA
2022-02-13,BOCORWF1,3.121440416040528,Ex-post DWA
2022-02-20,BOCORWF1,5.866870053775585,Ex-post DWA
2022-02-27,BOCORWF1,10.68181189802435,Ex-post DWA
2022-03-06,BOCORWF1,1.2218960593417023,Ex-post DWA
2022-03-13,BOCORWF1,2.211146620739129,Ex-post DWA
2022-03-20,BOCORWF1,0.02073115073987708,Ex-post DWA
2022-03-27,BOCORWF1,3.0252684502144547,Ex-post DWA
2022-04-03,BOCORWF1,,Ex-post DWA
2022-04-10,BOCORWF1,,Ex-post DWA
2022-04-17,BOCORWF1,,Ex-post DWA
2022-04-24,BOCORWF1,,Ex-post DWA
2022-05-01,BOCORWF1,58.033227613508785,Ex-post DWA
2022-05-08,BOCORWF1,-22.77250854816043,Ex-post DWA
2022-05-15,BOCORWF1,-5.5654530984505755,Ex-post DWA
2022-05-22,BOCORWF1,-14.304452764213266,Ex-post DWA
2022-05-29,BOCORWF1,18.921360958322566,Ex-post DWA
2022-06-05,BOCORWF1,-8.462926310376815,Ex-post DWA
2022-06-12,BOCORWF1,-6.049639425327655,Ex-post DWA
2022-06-19,BOCORWF1,-21.136929287474402,Ex-post DWA
2022-06-26,BOCORWF1,17.228707707718115,Ex-post DWA
2022-07-03,BOCORWF1,13.626390224997067,Ex-post DWA
2022-07-10,BOCORWF1,-8.638631201980274,Ex-post DWA
2022-07-17,BOCORWF1,-2.4907168589522257,Ex-post DWA
2022-07-24,BOCORWF1,-20.587979874726443,Ex-post DWA
