Technology,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Wind,Wind,Wind,Wind,Wind,Wind
2020-01-09,,46.72944938504944,46.93008133079691,47.0874212215877,,46.86258429983694,46.954664816338735,46.41011929110278,,46.99568418655444,,46.887737593007905,50.0608888972855,46.957167971681635,,,47.38881060030555,47.06662891381307,,,,46.73029974451001,47.3507412603314,46.59936955398018,47.179097445252424,48.81636318947431,,,,,,46.83171751243174,,47.37454200097112,,52.02131594855804,,,,51.75939555300071
2020-01-10,,54.66607619126661,55.472912306697296,55.61424593899225,,53.81836051276791,53.56112803784364,53.322808929699306,,55.20654595410268,,53.949825710449765,65.40646121074658,53.13489140881188,,,55.36360761204562,55.524541507904765,,,,55.63355430098371,55.24865193283273,54.645650362129615,56.895654487990186,64.38056160992556,,,,,,54.05477247840306,,52.40975967911655,,51.025263396073,,,,56.53981225356023
2020-01-11,,47.36955479291283,48.21023588045669,47.23111404483177,,46.542229516619635,47.22109812113451,45.26947199828916,,46.546340240421735,,41.28432464631109,57.741499848717204,47.22865496466593,,,48.57892576856819,46.8034926314508,,,,46.16564559625276,45.410153942456255,47.90619442111904,47.24586758321184,46.910885351498635,,,,,,47.235783185012124,,,,51.02830825266744,,,,49.829396263261465
2020-01-12,,36.982804451190376,37.66316289256836,37.6652720365088,,37.324005648020055,37.22109072527662,37.20100151172999,,37.92781693815977,,39.737119304948266,37.9356107072719,37.104018949811426,,,37.53100878026917,37.08831417793811,,,,37.947847695772296,37.91101213332557,38.057875586882005,37.403272421397546,37.70889602019036,,,,,,37.127687552398456,,,,42.55938497056502,,,,41.454758367576495
2020-01-13,,43.943409546713774,43.893889247844044,44.48451393702324,,43.47036562646293,43.25424669235544,43.66870520549545,,44.46487934778202,,43.14162943312446,44.65054778207731,43.28002215778646,,,42.99468278547325,44.27117128901211,,,,43.44479289522517,44.453228339387906,43.93055989649659,44.33474336965365,43.88679602295395,,,,,,43.26726559227705,,,,44.575420051312484,,,,45.31213689362382
2020-01-14,,49.4787735025931,50.28122854551846,50.5824719375151,,49.1371413783078,48.29736516696953,49.02894074301496,,51.69970602578474,,48.51219606925856,49.52687636394701,48.10148092006688,,,50.21587064337513,50.88598490931774,,,,49.83805734170944,50.73189738424102,50.07395680068343,50.3389884437165,49.31145547483281,,,,,,48.173108295913394,,,,50.63323237323755,,,,52.76349802169785
2020-01-15,,52.10157806363435,54.10816485530659,52.12818808623721,,54.02863607612951,52.83064305444504,52.68312438507202,,51.98254858798033,,52.98963831557919,54.123839188524926,53.23579000419571,,,51.80865091094775,53.554230539623155,,,,51.8069588694456,53.05401161887079,54.510140646176524,52.99368026519026,53.909676649599014,60.96698131736312,,,,,53.0587352773681,,,,51.4686889812997,,,,49.36374258085129
2020-01-16,,45.6731862878566,46.10517790046551,46.1244151007092,,45.852674700191415,45.311735233953016,45.92596054229537,,44.97139295660894,,45.26849844621485,46.20806647998788,45.15859567101538,,,45.793154998419716,46.2645790624859,,,,45.738236084871694,45.861446328555246,46.04933263813864,45.72154226190412,46.0207961129281,45.084229071957914,,,,,45.14534004914198,,,,46.45594896876472,,,,48.36967097806329
2020-01-17,,39.735000986266726,39.57030982089407,40.33379786766515,,39.03271298953946,38.03043005801661,38.20193571306734,,41.45459527651218,,39.309179069947405,39.9433386890953,39.13785704912197,,,40.82719888163524,42.97676546219871,,,,39.50498290206042,40.2963984870606,39.75319068991303,41.33466368292165,39.532829712927104,39.579776320739775,,,,,39.35353073231983,,,,35.94363131887866,,,,43.55937406012006
2020-01-18,,35.8410441591549,34.70082183204728,35.40977592456138,,35.61950062031735,36.070588961378746,35.72947288564766,,36.58382057599573,,35.64598636788118,35.71297535923941,35.57818440039831,,,36.92417390225954,36.29510837437937,,,,36.28148377156766,37.13510666449132,35.652290849307626,36.78004839479076,35.73739929365845,35.300947716905554,,,,,35.62585323261783,,,,42.3284859083187,,,,42.8539080612157
2020-01-19,,54.130721294426365,68.54251167325813,51.26873968909841,,52.70955035328157,51.59935342242746,55.11619143771625,,50.46331336928846,,52.45610408000307,53.70535236545729,52.10189381669634,,,53.339712117771256,49.898168808267066,,,,53.69427965129919,54.41690006692283,54.973632740505714,47.87735260980124,55.629443153295504,55.21533543598498,,,,,52.16187340874099,,,,61.23640585960943,,,,56.15578413464492
2020-01-20,,87.58219254544248,87.52540257628148,82.78382996137299,,90.44737273682787,86.78142054362003,89.3637793077073,,86.6129914096688,,87.4647637256174,90.5468809935309,87.0373055562194,,,79.62338824531619,77.65986480144005,,,,82.38022386013022,91.59261877546658,87.30638324537802,77.8134849505275,96.23805237038218,90.86246057923472,,,,,86.92153154202741,,,,71.17758111028002,,,,63.91373959825084
2020-01-21,,72.68473897703396,59.1184307489554,73.52290623389038,,62.746322645827796,60.118817479665694,74.6737342742639,,69.39317983130162,,60.32795677099414,57.056127702686396,60.84991711143032,,,72.85866739069515,71.4614147850072,,,,72.4673906567369,71.90083087635129,56.9790271364587,67.93311911817494,60.800216245899534,74.53549076874012,,,,,61.31945559539631,,,,58.502604782879246,,,,68.34606290081058
2020-01-22,,62.22140216917673,54.97065211118911,55.93977260509561,,56.672294402751774,52.69281256001304,50.10321574596199,,67.73090821885361,,52.83068998068411,53.89001702544388,52.91392334425324,,,75.69862959374187,65.98548017696082,,,,49.49878990408252,48.91340117096875,59.433261499032724,57.99657451755856,72.65205931890374,69.97862900817138,,,,,52.618278776846736,,,,66.94347844426983,,,,50.66998955997586
2020-01-23,,108.69015961302831,92.16178505029303,122.09765411904583,,98.64878488653969,92.63617922781656,99.84031972718284,,158.7419436618823,,94.42510653408115,91.48193672379679,92.5791695476526,,,68.30554140166767,108.91056672758056,,,,165.77987973796746,53.750069416987984,105.35311987161882,196.75403777460002,115.6403750684368,110.08222130940852,,,,,95.1482723808848,,,,126.14505651989069,,,,217.8588116263911
2020-01-24,,62.01112334892847,63.34396334188782,62.63331725124981,,63.32422676318211,62.090630552972605,65.33245026707333,,61.776624298999586,,62.10533695969908,64.79045733371461,62.13911649804241,,,63.84792534586248,63.84281226091983,,,,65.38294463088309,71.6407795434869,63.280581977573604,62.17286853371206,66.75088921496511,63.258444525148946,,,,,62.18737984269105,,,,53.861417847200755,,,,63.33483490424058
2020-01-25,,53.789081812034105,53.43872571247963,52.40324484928119,,51.22687146999595,51.35179211424121,52.70252813981837,,53.50640308202376,,51.2523011504304,54.21829135356989,51.17324257154769,,,55.66924527192311,54.414060835410595,,,,51.63183820269899,52.48084913262453,52.31012704049757,51.09985075687699,52.462381025225966,53.704519863177076,,,,,51.20947465642619,,,,60.9538268884646,,,,56.53177694151919
2020-01-26,,46.29120793458041,49.079435847046625,44.23311766549579,,48.6843068343441,48.187478379542206,47.80675943740707,,47.34950380051472,,48.432828221319305,48.28762508495463,48.253445586436406,,,49.29799997401816,49.45499119241543,,,,48.736745154321675,49.578744831293605,50.32036370515217,45.85689866719609,48.79076089508839,48.51937857618726,,,,,48.46357851563842,,,,55.2687803533343,,,,53.45885264726137
2020-01-27,,50.693796915473875,53.443964828349024,49.06571970721671,,46.65724609729412,45.263972475390645,50.53537404241016,,46.68018839752508,,45.47596643486071,49.193370113199556,44.59863611621418,,,49.27123431096288,46.694347926032556,,,,52.82913568236312,54.125736848029504,52.35159781544835,45.09366044904751,51.41350541125062,54.11109324989017,,,,,45.35768294040472,,,,52.25794917898528,,,,80.44636499296993
2020-01-28,,72.76063656906851,74.05060964916258,70.25352984345754,,79.07755785788824,76.64051479409382,73.48418547051865,,74.3908476602404,,76.21579247325694,73.6457369564638,76.13652656586513,,,71.07340731617154,73.88001658997642,,,,80.10013264216495,80.77039936501819,76.28367475056024,74.99171060159524,75.8016030671962,72.88779017619353,,,,,76.56301079910271,,,,65.18073797488674,,,,82.04137155865826
2020-01-29,,102.98313508669368,84.22448194100107,100.0522320455846,,89.69469483446632,88.84627272553064,91.30117077868333,,94.12007310617012,,86.59928565381037,78.14448889989082,89.06638374843585,,,100.45066072866673,91.08005129431957,,,,91.32365556372756,92.54641087324401,81.1712305369761,90.79404037342836,74.59982001052099,99.39813619455583,,,,,87.4260047291115,,,,58.61106073852982,,,,65.57231268702694
2020-01-30,,151.69597495332,102.76277583931878,148.37694208181986,,144.92647679725798,141.4623146157735,122.42979604338568,,167.81677785427928,,140.9593447772374,129.80069312333748,146.64120655679554,,,92.31757607861928,189.41469088992542,,,,140.25213109987354,108.31849399145713,175.78870874626995,172.84465588211,145.6274772413973,177.8702474645134,,,,,145.23728231102194,,,,174.41706773538908,,,,106.23549369127656
2020-01-31,,237.66269592224137,231.83919817944374,247.7616276865331,,214.5150437577865,279.3254533121526,167.82899756764087,,256.75036463017966,,278.72086632843076,267.18468726709057,270.7504107973675,,,193.28641637767993,172.7683830868239,,,,264.4507376288295,194.50562077731794,164.10674981393157,302.6416885711043,206.30407093994515,212.0953918556976,,,,,240.65069889623499,,,,211.52709007989588,,,,185.36595448700223
2020-02-01,,73.08177335644105,74.29726962174713,75.57034357389018,,74.5646728726702,73.94287683334147,74.57163674059721,,74.0172342438224,,72.97806501309577,73.95922047570927,73.61618008676356,,,76.59609496212343,73.65545170708391,,,,76.38552235984731,76.4209347849738,74.87707764639822,76.30748151152046,74.426637959666,73.8913747528389,,,,,72.99040168490777,,,,89.90122241747275,,,,86.787854030878
2020-02-02,,55.529602978635616,53.92935491464762,55.542344813923236,,52.15673815771442,54.33848872543823,51.62817942642631,,57.74678720598628,,54.30823930457497,57.34021542865733,53.72465542251313,,,49.34703279760584,57.251606936195934,,,,54.883828820414394,56.092829921786766,53.01644898049782,54.542392653507534,52.964852869063556,53.02685189274453,,,,,53.59321837885752,,,,61.237887074372246,,,,73.87330922203043
2020-02-03,,58.869516461014534,57.912917511157616,58.627382793938544,,56.310940286918736,56.53115946842789,53.31383302924611,,57.151463268589126,,55.84234018477431,57.57427343495625,56.041693049984914,,,59.00212033040049,58.40337233790988,,,,56.18104356435309,55.6675083885899,57.961085615109354,58.02109122972477,59.03381202475093,58.428037591534824,,,,,55.71239249887906,,57.27004700319318,,57.686299473725235,,,,54.99186758195903
2020-02-04,,48.27530116893983,41.54807613739153,41.60998524943643,,41.67809524437433,41.91311733882734,40.62311447068717,,41.44516434771727,,41.81988643926186,42.99978867953737,41.921623135549495,,,41.146024422147995,42.2220293894983,,,,42.34419295517603,42.44575751657991,41.664950033638334,41.510630318082306,41.478502740555605,43.44056534688855,,,,,41.87549999413874,,41.19407721449721,,43.41580747111388,,,,44.11017025070049
2020-02-05,,46.473631323127506,46.759639255746926,47.06370634356971,,46.99735290119859,46.8441718541319,46.93924196016117,,46.61008092752983,,46.92421189464916,48.053157795751325,46.80005939185107,,,47.5125849552557,46.491417070888936,,,,46.60052740235556,46.9195034040492,47.09500759729774,46.87492011057269,47.11625310808282,46.28829595273381,,,,,46.84574249988224,,46.733604465080504,,45.52621878169185,,,,46.96002385043668
2020-02-06,,49.69154350212116,50.89673399365322,51.69744291673839,,51.344750404942424,50.49517470520525,50.09075097082026,,51.66561931132755,,50.69994051588244,51.740668525505534,50.703253333856566,,,49.65633582354667,51.74248400622214,,,,51.01088573010604,50.77468190950736,50.880155608632265,50.46241664621148,51.52158949322113,49.40046009564579,,,,,50.56648891541814,,51.198528981235896,,44.213881806239485,,,,47.64957782837216
2020-02-07,,45.12908939323551,45.05499746066482,45.16565923915443,,45.07256257937016,45.69206733962273,44.9672263980966,,45.33695586102946,,45.49062119747383,45.86348070062479,45.73910209969008,,,45.71647428784105,45.71771370100094,,,,44.098326611914956,45.46962413621271,45.499349788041954,45.65062222263088,45.44769964694158,45.02646260979452,,,,,45.659495191720495,,50.471067516024995,,43.06734009183749,,,,45.47872076861134
2020-02-08,,29.461715866228793,30.407812206150936,31.99157269096306,,30.254787639028415,31.043966057475362,29.827935922812888,,31.01428397851356,,30.89040290742608,32.506291221962336,30.87107618158707,,,31.24850072539199,31.674800558962,,,,27.84169487270084,29.181591089214713,31.758848261660187,32.60378118208943,30.490970570218263,28.96977401549893,,,,,30.8057311536199,,,,31.74079823804269,,,,40.30243109488523
2020-02-09,,35.50332374119091,36.89216225034416,36.83562115787066,,37.138452257911005,36.31980726488754,37.42486066048374,,37.04904027069292,,36.4859633596756,36.81368571085559,36.241297762958716,,,37.15098830542552,36.107956387615,,,,37.9041005981813,37.324468778023665,36.82426331414483,36.507569437469954,39.04192314575543,35.86519086431675,,,,,36.33397419430415,,,,38.13832197948755,,,,25.605807034590768
2020-02-10,,49.54134152207434,51.417624332382836,53.41534050229059,,51.95300094301208,51.89985561113057,48.63659303277447,,51.22775763267016,,51.707808343418705,54.69970183348814,51.873586250826555,,,52.39462046286798,50.7866677569838,,,,50.37239650479524,50.92535612952502,51.69012290016815,52.74030725822479,62.03410975759866,50.68870102576987,,,,,51.66735563422644,,,,48.54625506840961,,,,48.94948836689556
2020-02-11,,51.09166083876665,52.457442282336224,53.40321615627559,,51.74342518831325,53.804427931779124,49.12627488238471,,52.066465985357844,,52.56594293033945,52.830203575305,53.75752847601331,,,52.57034031745068,50.840042624832094,,,,48.21822368329182,50.20359676905093,51.79518896066547,52.03107132372136,52.90955352851836,48.9269380156017,,,,,53.14374197227361,,,,62.393498493319036,,,,55.28032626854938
2020-02-12,,47.90374830095483,48.1313412372082,49.59899008742389,,48.01917674135956,49.238096443402846,47.46309480243111,,49.32948238462006,,48.85951072994478,49.22464667286379,49.121577054376395,,,49.987205897914386,47.94812653209531,,,,48.95580325527116,49.87840177915838,48.196009202890956,49.539486838110584,47.77020423893655,48.27071618487712,,,,,48.820207147166784,,,,52.64134934921085,,,,52.30141043006686
2020-02-13,,68.41397183792026,70.26038623465776,68.30523187255392,,69.45532212151815,68.364778977106,69.05439212202282,,59.0636377700444,,68.63172671078026,68.17243903709739,68.1398799318455,,,69.19441229123434,69.23777262287948,,,,69.39096573045963,68.56659613990577,68.94363476642322,68.03499059986196,70.64216608183219,69.59387559529725,,,,,68.30979632184578,,,,62.10541920290529,,,,65.12232620472781
2020-02-14,,50.95914842056557,55.19614583175941,53.87123214814982,,54.099713448245396,53.146257451582784,55.60515808046786,,53.2898735503089,,53.105460414219564,53.9987597975699,53.12493794521395,,,53.41221374847085,52.60631827885487,,,,52.10487235687354,52.42903836330582,53.76167540190768,52.2591738802923,54.99770213949556,50.22014260984052,,,,,52.997161520562834,,,,53.32358168990917,,,,54.661274311294186
2020-02-15,,51.72987677370782,51.65422405844133,52.96210531662275,,51.01336762644431,49.987914585437906,51.78359490215235,,52.70571378179372,,49.86991717250936,51.75450112487167,49.59726292403213,,,48.17390345107447,52.165711908259496,,,,49.55999365234414,50.423427601014886,49.622821179059315,53.00065768168927,50.22607596363207,47.43313749718053,,,,,49.71312003257468,,,,63.3680061500846,,,,55.12938391078273
2020-02-16,,54.6972880341432,56.23978743094554,58.977349745474584,,56.191058797385416,54.02190203221682,56.460318437636914,,59.45061791839723,,54.48666141696145,55.70470554315353,54.13596168553925,,,53.118731332675324,59.460811462483406,,,,56.873805161521965,53.61924634109728,52.84722507595543,60.34483330872315,55.30396424888536,55.34434284256543,,,,,54.47899508793756,,,,63.70521286249442,,,,58.86472346512083
2020-02-17,,69.78387469083881,72.02427977933063,75.98532654152424,,77.13911817736162,73.38591120559111,74.45781505422315,,77.01617740988223,,75.52025558525544,75.47644196173985,74.19190979699036,,,75.03995243303247,73.40941008217648,,,,74.172059573926,73.8655626184926,74.27222067050528,74.86371720338452,74.76760122908004,75.91914695106799,,,,,74.58792550867815,,,,57.47532166940775,,,,71.66088126930289
2020-02-18,,64.10153059883872,68.1820389577632,70.47921721114304,,69.78636756651002,64.20793201025373,72.79523059430454,,70.06453537503116,,65.10405103909568,69.09697892087968,64.54638887550861,,,66.81667370382284,72.86342706924488,,,,67.19630913636549,67.07341838986075,65.74905353047669,70.30489598645475,69.467998469587,67.77509885937954,,,,,62.551410503898886,,,,53.569219079410686,,,,68.28074492113386
2020-02-19,,47.08130964134783,48.7522217328704,47.45942218457129,,45.68597590222891,49.49427412782878,46.45340848455506,,48.39175408895355,,48.69783566853513,49.48999821049957,49.26084979924745,,,49.56976246491146,45.48189147165825,,,,48.19387418385688,48.17211522881314,48.072307774579194,47.2866237037268,46.228064349914064,47.920357704280846,,,,,48.9127478399311,,,,51.85016029163369,,,,50.096099550274836
2020-02-20,,55.62436243868291,57.04667231481332,58.336398321268696,,55.275129052842814,52.616594251692376,56.12366358734122,,57.97402114128843,,52.74339699858022,59.31819168666742,52.608991604311484,,,54.008779380826084,57.539659132708046,,,,58.33789494728222,59.620399861845094,55.49188180201453,53.98484361563625,56.20377242526874,56.66821395855271,,,,,52.85708021012188,,70.6286492056125,,59.87900442282895,,,,84.1183747058051
2020-02-21,,55.09954760400655,55.029053338679596,54.98934058324508,,54.66966376166741,54.59455056653391,55.41385347060566,,54.979162155838196,,54.529529181467524,55.1452834239665,54.33327652053536,,,54.60431248737486,54.635474862237366,,,,55.97296686814783,56.80913258648414,55.263895751835534,55.10751004909883,54.82885678070225,55.89944938686394,,,,,54.33290694616121,,56.828382189263145,,55.09721630668458,,,,57.71036117522351
2020-02-22,,40.55717990654789,39.71488610875744,41.18334426630508,,39.93114955298833,39.56446684411816,39.79002736318245,,41.312363803281926,,39.562630366374755,38.381216816493264,39.53319149424279,,,40.13441059104334,41.123573076173976,,,,40.37639445084777,40.685112882764656,40.54023294511589,40.40537795109299,39.60880424355303,40.60616680250613,,,,,39.58279391036296,,40.45431690931151,,44.98795374775453,,,,44.323145609605184
2020-02-23,,46.100220144302504,48.3556751512266,48.581894250064465,,46.58760669907657,45.36675767967107,46.60036483243261,,47.09227954707214,,45.56100336686391,48.138294696587245,45.29631646995817,,,49.158582493269186,46.68551619641691,,,,46.53872737112484,46.53372180234328,49.15157825984497,46.47961564152286,49.145774260134644,46.40870691032625,,,,,45.48811497440681,,46.98910454754402,,46.980600648065995,,,,47.82874583322424
2020-02-24,,52.80340885526695,52.13675995388742,53.63148286563638,,51.661975952561995,51.86202335728196,52.28681079467256,,52.421993117688125,,51.732668285068605,53.237525849031805,51.71751395145596,,,51.93755022235585,53.606122222448626,,,,52.56083242427201,52.37314799328849,51.78366281997119,52.95745112187608,51.37147389052112,52.39684600345735,,,,,51.5802923249608,,54.05214965010855,,49.440603333159864,,,,49.7388795911047
2020-02-25,,58.73573332564881,58.618303961801736,60.12087641071797,,60.230827693008166,60.1143465024812,58.36135279443197,,60.842897626369854,,60.21545068441366,65.9801705761779,60.412763129117735,,,62.04971404074013,62.00023706955585,,,,59.67688021172083,59.67123122920934,59.46884664369848,62.08433664859933,68.34362957385405,58.335473237106,,,,,60.23241130846812,,60.7064383258946,,53.06129720046386,,,,62.07136502259541
2020-02-26,,45.91973884383091,46.20326248777229,45.15741217497345,,46.97833566526223,50.41316017195033,46.05299008196928,,45.17529411243918,,46.61151330881715,47.756418833869645,52.029746291032325,,,45.43329327410965,46.22901893297608,,,,46.43678048815776,46.7922405462478,47.42047630741118,46.54356625058768,46.706153259045614,45.40313381838657,,,,,46.20938929586821,,,,41.989575912550514,,,,59.702913117935935
2020-02-27,,45.022623924513326,42.98402419990663,44.208742219117454,,43.27780529372101,43.14348151221639,43.3218254474003,,44.242040157776636,,43.29424919602509,43.58869115509487,43.115348516815864,,,42.97235090081507,44.26605279273952,,,,43.994759191435975,44.498949483108674,43.598006803942226,44.49662094633486,43.001502775422125,42.54801785320075,,,,,43.17281406821107,,49.577719902069056,,50.608347225557175,,,,46.53066474088823
2020-02-28,,42.784391503406916,44.20533832383422,44.49372443145562,,44.05739742835849,44.49284133974198,44.10863392402113,,44.637393833124825,,44.519276547369394,44.02617988152496,44.47474374575863,,,44.68044601055262,44.53558588973467,,,,44.695179073323416,44.67968910101444,43.80068879804602,44.631177216363454,44.36794038733112,43.03602358088954,,,,,44.38666194315983,,45.23459790464599,,47.02735044465366,,,,41.51818134123469
2020-02-29,,40.30057467472812,36.798630191225556,36.40314392634515,,38.277715290342115,38.90824790288136,37.0908167166083,,38.205635152592656,,38.352933976584644,36.40376099995683,38.61590176041451,,,40.0196855636584,37.503848093421894,,,,36.56892114249118,37.62062755737305,37.092721010704444,37.89462379355414,37.76669394697821,37.87068564842591,,,,,38.354888481924874,,39.42509804784007,,43.76334433843545,,,,58.35089161282204
2020-03-01,,30.32360953458355,31.789454406561934,30.6715580572429,,23.89314389649427,20.76429870879482,26.168887087745404,,33.69836799443554,,22.167015660267143,33.78574358824588,21.906423948985868,,,34.090418221680245,30.436591311784667,,,,29.391964016936882,28.98552357580342,29.140915326701727,34.44467090165502,29.780379847178,29.592721851929394,,,,,21.72953093765161,,33.778481022604936,,40.28175954257114,,,,39.85504864245083
2020-03-02,,68.51405184089342,60.94353353920488,66.14485162476743,,69.85624209305146,66.53449141865426,62.77238268423309,,66.91789031595508,,68.05601341480104,67.14894787187568,67.60946945242239,,,68.33453092093178,69.45927755203152,,,,68.41469468997519,64.625117328808,68.64309047470012,67.9902291643159,51.7927074108578,70.28712805367823,,,,,64.57614389739591,,51.89344229298652,,53.69742661388059,,,,55.169358667874526
2020-03-03,,54.180732023814976,49.90475838676198,52.161730642932184,,49.27402892916498,49.59601351818171,49.56049550084761,,51.490987638108685,,49.47909110843574,57.16426584724003,49.43783340753083,,,53.114752967198044,51.91586756316332,,,,49.990383057968224,50.26703333062673,49.017520244815145,54.50653936373286,55.03366394307895,51.90062196340128,,,,,49.508673991975606,,54.297474520816266,,72.47958013578943,,,,52.11608611278189
2020-03-04,,48.08526364318014,48.594955623302134,47.76731920967636,,48.77111256189992,50.176224558313265,47.34446197591795,,46.6971551329623,,49.83794172250442,50.6147664890126,49.94021584439882,,,48.281716506996396,47.90087627166292,,,,47.217498464157565,48.201189719009555,49.638628837745124,47.98605669416862,48.83945092442587,47.588635202462974,,,,,49.75771215649924,,47.78609626983014,,50.24862662758225,,,,57.296466005484966
2020-03-05,,54.39699010819195,51.41451858366577,51.50442485823724,,51.60976743464524,51.81057278558023,51.87060281538581,,49.3477844454133,,51.98258336214274,53.54155465680487,48.48424762369259,,,51.77420154961569,50.27825435337569,,,,52.97227891216888,52.939433268227745,51.87913386064713,51.373040965526705,50.96779579486477,53.374786359824895,,,,,52.034822932793034,,52.65381634909676,,54.67913938829739,,,,56.49375603741779
2020-03-06,,64.57675717125494,62.338922031623504,60.610464778271464,,60.74857590611652,60.02101113401324,61.855951399854355,,61.13999433449381,,60.517526487725654,61.40935584641841,60.325116564456174,,,65.3753195043196,62.909996051062876,,,,62.75402829681212,64.0636195499428,63.246029466303895,63.80278074883976,59.48541247113712,61.408187981287426,,,,,60.443766071914844,,61.65177432591778,,79.32716353191053,,,,55.98827144584847
2020-03-07,,68.54876206570192,56.389735832880156,56.60752777024323,,56.734686272029094,53.115064825600456,58.756763860899895,,55.81390420832073,,53.685710673551064,63.98931249919963,52.9797134071495,,,59.6510148699107,63.16805289610917,,,,53.22817111820028,60.00083230784244,51.89632559805657,56.028168751454146,66.0717563176783,50.65959389002684,,,,,53.89787929333768,,60.071588849361284,,48.862588401003165,,,,57.10666777160154
2020-03-08,,33.27548806274863,33.79106460355168,33.40017793728001,,34.49505154233977,33.90976067831405,33.14747646102912,,32.975100420504454,,34.57374200963824,33.737953551438586,34.296348427633276,,,34.649728149022174,34.11848194058493,,,,32.749601827725854,33.68855728475324,32.96632633438914,35.053268340886,32.84650155401843,33.339571177042814,,,,,34.13082447435296,,33.39379785694892,,34.405239016378154,,,,36.51716507504057
