Technology,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind
DUID,AVLSF1,BERYLSF1,BOMENSF1,BROKENH1,COLEASF1,CRWASF1,DARLSF1,FINLYSF1,GNNDHSF1,GOONSF1,GULLRSF1,HILLSTN1,JEMALNG1,JUNEESF1,LIMOSF11,LIMOSF21,MANSLR1,METZSF1,MOLNGSF1,MOREESF1,NEVERSF1,NEWENSF1,NEWENSF2,NYNGAN1,PARSF1,SEBSF1,STUBSF1,STUBSF2,SUNRSF1,SUNTPSF1,WAGGNSF1,WELLSF1,WELNSF1,WRSF1,WSTWYSF1,WYASF1,BANGOWF1,BANGOWF2,BOCORWF1,BODWF1,COLWF01,CROOKWF2,CROOKWF3,CRURWF1,FLYCRKWF,GULLRWF1,GULLRWF2,GUNNING1,RYEPARK1,SAPHWF1,STWF1,TARALGA1,WOODLWN1,WRWF1
Week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,,47.631376002091365,,49.56636327767368,50.22212924639383,,,49.768440599830676,,,47.76338592759044,,,,,49.99462712368349,48.37171442607859,,,48.360361212324754,58.399511105319384,,,47.45874148473608,49.130635627745306,,,,,,,,,47.19056108895721,,,,,48.22369160169926,44.640192169509774,,47.57140000951158,,,,47.391144732144205,,47.79668546527103,,48.60980150459535,44.58670198300899,48.020100625761295,50.46659752643867,49.94089271403483
2020-03-08,,49.72119560475846,,49.21579722165537,49.36728630140945,,,51.990493586644874,,,49.899569597173134,,,,,49.60327996371694,48.55078590520908,,,50.80564298822333,47.37047489283372,,,48.82757488727308,49.16020571708015,,,,,,,,,51.39237915852135,,,,,52.927854773062045,48.5376916766789,,49.12346847905201,,,,48.70731450916453,,47.03778025114395,,45.63273623082871,47.27789953567071,50.70787723945348,50.62660832743911,47.104826801277966
2020-03-15,,39.25035791187991,,38.207552495701385,39.310542225284046,,,39.50745388484783,,,38.65479494302011,,,,,38.15471865429739,39.618598427622,,,38.21890159352134,38.44263890436493,,,37.967118474309515,39.25323589160289,,,,,,,,,38.76053438943881,,,,,42.07540702272761,39.799869813916004,,40.53529007999577,,,,39.24137020509293,,40.09478481135112,,41.368468852794216,39.2697896375671,39.900274519184904,41.47635322715286,40.933080591278234
2020-03-22,,43.93124082233271,40.44511260365281,44.51076072966334,43.76222819290129,,,44.11839914862317,,,42.81880880244657,,,,,44.930885980719665,44.508508947099486,,,44.293938840213,50.070412991717056,,,42.97806723941692,44.50892767057494,,,,,,,,,42.26493194571387,,,,,46.20542071509065,42.77555958559812,,43.26774094255304,,,,43.48749303436937,,43.86257577179879,,42.681916727397216,41.49624748428483,43.50714415689848,44.66978101470669,43.17575964179909
2020-03-29,,43.06642323443061,43.5718874245581,43.78170790404844,44.01111636451436,,,44.03407588415248,,,43.70403196647429,,,,,44.098952565640204,43.42127757551833,,,44.67321298572489,42.90334436539791,,,44.261892188565625,43.53800413958541,,,,,,,,,43.303514023385176,,,,,45.02769486791097,44.22761691141699,,44.69997556783765,,,,44.07331848202074,,44.519458880460085,,45.318940595535665,43.33097843783948,43.83514127774422,46.27213926372197,45.70891825773405
2020-04-05,,43.183983733790726,47.535955361390684,44.05708994714341,47.39962283848562,,,45.01472109053927,,,25.99940707918814,,,,,44.93800351312833,44.469799379108295,,,31.197434560717433,42.04569019412222,,,42.065974411215656,44.15920136591902,,,,,,,,,47.997584241666246,,,,,47.5958513076917,45.96870145088869,,42.89093056735709,,,,33.17339879910553,,41.49966851042185,,47.88257952534522,47.32570243549774,43.11566079707096,42.27787010717233,45.73970856899153
2020-04-12,,33.09826658168081,46.584523780633305,34.98021559465312,36.057917055765415,,,35.10147873782896,,,43.721472232477254,,,,,37.529747866624234,34.58000996575331,,,36.9569043724389,35.321552537489644,,,34.15842784840168,34.22016407151194,,,,,,,,,36.966338423757826,,,,,35.0181550807013,39.787710179785535,,37.071707490796484,,,,39.53239974180098,,37.82087586241906,,40.851537221428394,37.94081789210528,38.326417424073796,37.12469139021114,40.36717511189897
2020-04-19,,30.37403418763732,30.528927754927235,30.08486843050184,30.950401400810517,,,30.72388026625344,,,29.262012715308753,,,,,32.45167656079535,30.874462828777283,,,30.184265287628175,29.850299071694643,,,29.91506368912369,31.00754848232315,,,,,,,,,29.325988174119164,,,,,35.36990949829659,34.94278244843163,,34.067479777609854,,,,34.71694158063866,,34.46921050424428,,33.655880144650986,34.040243904194604,34.09359948142304,34.16339577864492,32.85564409856485
2020-04-26,,22.804257468747018,30.001532584891862,22.717630568739676,24.184435831482705,,,23.604937738123073,,,26.039328320667593,,,,,24.099824585176805,24.668916760529367,,,23.798462127193375,35.19583917839627,,,20.701142866284783,24.2119278895033,,,,,,,,,25.69651224020302,,,,,33.2628282661066,34.078261857397365,,32.568691035719475,,,,35.03471176887213,,33.81950030031668,,32.48884783612269,32.0021494877969,34.114763763143884,34.036235010325015,34.24993140877775
2020-05-03,,33.002143102070285,24.905313467751103,32.989389569671715,33.65106801984836,,,34.28304805632864,,,32.899338568058376,,,,,33.90440661958887,32.68045070531128,,,36.45790347220964,28.58025569473962,,,32.396101307539844,32.75325679153683,,,,,,,,,33.689697653188205,,,,,33.59962090264056,32.286730658722384,,33.32304896982317,,,,34.01392555920418,,32.80710173300637,,32.64256746690728,33.30161490563591,34.38294185762788,32.9622185772823,32.99358557178007
2020-05-10,,27.65237650102119,20.772838993520637,27.172577029898786,28.272372820842143,,,33.606281701987584,,,27.601822736935333,,,,,27.74430595386535,28.64783928038759,,,26.4383175500494,32.2561164633518,,,26.984638697961465,29.097340910173628,,,,,,,,,28.405681917656104,,,,,32.40654004558035,34.64966414143244,,30.608451644587415,,,,31.60195049230344,,31.26934207688644,,35.05058111156559,34.371721023672606,31.055620594586905,30.676375546501614,34.55971406652086
2020-05-17,,34.43672444328798,35.182515355638955,34.76833053314063,35.35560902645112,,,35.373272405907606,,41.21139782896221,33.757981354837895,,,,,35.15742730457405,35.21442711721476,,,35.12596092428947,35.73623922041426,,,34.52764967530451,35.457296823607265,,,,,,,,,34.02744630925189,,,,,39.28260922969817,40.836380148560636,,44.06187701041198,,,,44.08805708846555,,44.67255046004284,,42.49916116728029,43.84671634900664,42.929129250715796,44.280576214703274,43.337531678280406
2020-05-24,,54.136423292446494,52.775238094206514,52.24841003875313,50.82014692716922,,,51.06785309147543,,,50.58281186370144,,,,,49.508563375006766,52.027722768898876,,,51.072325595389074,51.30527508208261,,,53.11405298033668,52.060189123558544,,,,,,,,,49.36827789187726,,,,,47.40706607338289,47.176875625913596,,47.56723613801002,,,,46.63781433274824,,45.83309778566825,,48.38534583770361,46.56516854082875,47.98784206743654,48.35316984822024,48.3999274957931
2020-05-31,,37.55873212594395,37.726663886748696,36.97637499066554,40.80249993822148,,,37.92484812028762,,35.847781007719426,35.5000434281698,,,,,37.486173137601334,36.81385165287305,,,38.54100506313924,37.816755389374954,,,37.17526122396787,38.5413832736331,,,,,,,,,37.98625563336126,,,,,40.095715948563935,39.11609937773623,,41.133664344012004,,,,41.47852555114988,,41.62269829857955,,42.40588097881157,37.621082918292444,41.1870395187129,39.79391041598326,42.382417075763335
2020-06-07,,41.82621179379285,42.73999301922523,41.49015336013813,,,,42.40079390404601,,42.94108390455378,41.54126788940542,,,,,41.56989090255866,41.72622459714287,,,43.86674983295828,42.3459720471451,,,42.31114023740865,43.21902349014249,,,,,,,,,43.055690304504566,,,,,39.51497946467356,40.50100793011343,,41.22928219810451,,,,42.17013096219182,,42.00717493454083,,42.12970094589526,43.52110463271582,42.85268840656235,42.02372180162581,42.0966131269108
2020-06-14,,53.819977875771244,54.88743916368464,56.97421373640748,,,,53.83350249523123,,62.72401912729499,52.27192969565712,,,,,51.05752705649636,54.697870938512615,,,63.531203220330376,55.34742088918765,,,57.11849944143012,58.515186705165895,,,,,,,,,56.351592796972085,,,,,45.250688055583566,58.30614921522002,,50.76802864042322,,,,47.07864623222583,,45.7228736667094,,56.67300995112584,49.373073629096304,45.67701497612288,42.0836013316276,69.05242886439717
2020-06-21,,35.768991575874644,36.46167874431672,35.56575824602427,34.13920634526132,,,35.38407437404935,,36.54524539915879,35.299535778462804,,,,,35.824994872591404,36.173968247894436,,,36.72160409691369,36.123360898327824,,,35.747690945685825,36.37432660275694,,,,,,,,,36.55909034949566,,,,,35.373435464179074,36.066375725072646,,37.18633813626038,,,,37.79073736230598,34.41675134788909,38.50120875291714,,39.5840285605222,35.68306093230699,36.34166074500624,35.70512617395202,39.13724239004996
2020-06-28,,37.56976136976878,36.44321008324302,37.92011643435813,36.62257620066476,,,36.98810083167377,,36.361539672174715,37.49931777474327,,,,,37.07531344850311,37.022339280534695,,,40.188984840652026,37.654343591955914,,,37.92214281422778,37.01629057388003,,,,,,,,,38.91183083765823,,,,,43.946086646630256,41.51275130180622,,42.76906456804737,,,,42.80026349134184,47.480753367030694,42.337686115644985,,42.09666785617651,41.42251048763176,42.09313779226503,42.412926017222915,42.28351103381592
2020-07-05,,34.20605917137041,34.3396349800272,34.331663804273546,34.60603291727425,,,34.42595544345558,,34.28413886851489,34.15816293545251,,,,33.173289666444326,34.1373695693476,34.64035156339139,,,34.88115208888875,34.35961563405544,,,34.2472617340506,34.47838441441174,,,,,,,,,34.43588078371564,,,,,35.435819143624364,33.891494359450334,,34.96811213212458,,,,34.95727297761115,,35.01381319319118,,34.51345013005059,34.54718232244481,35.09299659208951,35.134861366204596,34.7776268076771
2020-07-12,,44.529707125367004,45.06116453664666,45.375895956598,44.557721309761334,,,43.652090661559136,,44.39864269994994,44.60734575210122,,,,44.667567922579785,44.67636133443153,44.253321403899285,,,44.986532955609015,44.50378198250426,,,44.11392706388206,44.36253838174299,,,,,,,,,45.15621562942279,,,,,47.83284003645421,45.0014191397785,,45.2630542686403,,,,47.82441049604698,,45.819854968907535,,44.43718861471279,45.693550895563895,46.00132083733092,52.583606785512444,45.01583994461764
2020-07-19,,39.25102315314144,39.9187898388333,38.370801685142226,38.30769924918697,,,32.800939714023094,,36.52548142936609,40.729463558851144,,,,38.032667044876206,41.52385799144349,40.62221018626245,,,39.617662717639625,38.02545813665829,,,38.14280692981221,38.65205799143521,,,,,,,,,40.62537531932269,,,,,43.551492669213964,47.937092480945104,,42.18378385848425,,,,43.14572579758499,,40.68878697766177,,52.01769539670058,42.65785680617157,41.47131495120242,40.32282691688738,50.88027628190124
2020-07-26,,44.40887741588109,42.66315339175615,44.28730686754013,42.7532816398305,,,43.85879471034718,,42.09082519142781,45.15981909035065,,,,47.25463204394967,45.451872155937835,44.758433011115464,,,45.71723594972129,43.301782134704986,,,43.1221664411061,45.62864663275244,,,,,,,,,45.53346479080194,,,,,44.89461830928039,46.71869719517796,,47.30537561805827,,,,48.06771799354336,,47.79907573092182,,52.62400418978843,58.9530190153947,47.783579266329696,50.1794605392113,53.2508798284403
2020-08-02,,36.77996331786128,37.10467554896657,38.15399899546234,37.45461121078528,,,37.824178788546234,,37.54646902102792,36.61722425708699,,,,37.49520953277308,38.10648885899575,37.31805345156809,,,38.4779734529643,37.38746762044302,,,37.49438172391692,38.01219908269063,,,,,,,,,36.89196834286657,,,,,43.01742570271481,43.708655962554104,,43.032827746585205,,,,44.25239406266715,,44.149966807433444,,44.58347963327386,42.87090643538379,43.37290323146392,43.41783785349668,43.83476966709052
2020-08-09,,37.33056045662982,37.62666616670331,39.21901362984346,37.3528594533607,,,38.227287379981284,,38.827331287430255,37.88645326215658,,,,,37.58149234060476,38.225301297643554,,,38.44353339117209,38.16836987685926,,,37.573093634504055,38.47554859002752,,,,,,,,,38.50138066418067,,,,,41.88594901917606,47.158018893136585,,43.19798929302989,,,,43.01132815208002,41.15336950397274,43.32436766719572,,46.525902582313,44.58451559041365,42.20557867782144,42.28194118646972,45.269216322003246
2020-08-16,,41.43193836145678,43.873294799924665,46.37133978793033,42.37215071945189,,,43.143659251868876,,42.314573606759666,45.50837810688255,,,,41.632644712486616,42.051160371754115,42.17997541203642,,,43.706611916484505,41.19731239405036,,,40.9142436179117,42.16551983476441,,,,,,,,,47.0570600295676,,,,,43.74818282123188,45.93191598694108,,43.70260483349692,,,,43.13812734462086,43.15075770999897,42.995090743615584,,45.57541602175543,45.503072338986414,41.90309864387736,42.47665229505753,44.24223879889832
2020-08-23,,36.750502625659394,36.73324927915671,37.077950341971125,38.09644116896909,,,37.59677057720601,,36.88483332926155,36.8888720933142,,,,37.020174326105106,37.89354250842877,36.87505924852521,,,38.44090342189526,37.026344959770576,,,36.91614846739973,37.29273672000961,,,,,,,,,37.74765719010147,,,,,46.35893995322629,47.0938359383029,,46.11036313107262,,,,46.42794949043716,50.89767772839667,46.19516494082482,,47.51622090754834,45.317427693613574,46.436898328486066,46.472355596293085,46.703887564286894
2020-08-30,,39.99435005516454,41.68223588121393,36.572119335361336,31.16880301774067,,,30.823106687670847,,39.924167301827694,42.35594502113936,,,,62.68319333333333,42.96232376582946,38.161958309373794,,,42.99313912477648,41.34694515189233,,,38.922310997696705,39.61429006605282,,,,,,,,,41.17541963326753,,,,,43.42617658252004,68.10258326235257,,52.19787822495793,,,,67.61388884809352,59.78500701820711,57.351474416642226,,53.856082761593186,41.60470058799943,60.289812273783504,64.52662427643224,55.25103520927546
2020-09-06,,31.059440305829835,32.234027508256354,32.35097704055135,32.50374174876321,,25.66994128077042,31.928524484082466,,31.812587644885888,31.61998428066756,,,,25.66735236117915,38.32552834198614,31.866425138099913,,,33.20735268924628,30.294701626091275,,,30.79724642719126,31.934253442233842,,,,,,,,,29.79206904150973,,,,,42.514121410658035,42.748886743703245,,38.89594146053584,,,,40.24952705239354,39.6917482927662,40.44702761169531,,40.31610366258023,42.03222355397207,40.527442040438004,40.82152758542195,39.562760679180364
